"","title","author","time","scraping_time","content_url","content","response","viewcount"
"1","上市櫃公司熱門股排行~大昌證券林珈汶預約開戶中","jessica6136","2016-04-27_08:17","2016-08-13_17:30:27","http://www.moneydj.com/forum/showtopic-124041.aspx","4月27日各報頭版要聞分享分享分享分享分享分享分享分享資料時間：4月26日資料提供：CMoney，實際數據資料以交易所公告為準。","0 "," 297"
"2","0427如何聚焦指標個股，精準布局？","鴨寶&押寶","2016-04-27_08:13","2016-08-13_17:30:29","http://www.moneydj.com/forum/showtopic-124040.aspx","台股每個交易日漲跌互見，如何聚焦指標個股，精準布局？經濟日報依永豐金證券提供的資料，分別就「短線指標轉強股」、「線型強勢股」與「周指標轉強股」挑選出來，值得台股投資人留意參考。分享0427操作心法","0 "," 221"
"3","iPhone賣不好 蘋果營收終結連50季年成長","大昌期權天后洪紫瑜","2016-04-27_08:05","2016-08-13_17:30:30","http://www.moneydj.com/forum/showtopic-124039.aspx","（中央社記者鍾榮峰台北2016年4月27日電）蘋果2016會計年度第2季營收是2003年以來首次年衰退，不僅獲利出現年衰退，iPhone銷售量更出現史上首次年衰退。蘋果公布截至3月26日為止的2016會計年度第2季財報，營收506億美元，比上一季759億美元減少33%，較上一年同期580億美元減少13%，毛利率39.4%。2016會計年度第2季盈餘105億美元，較上一年同期136億美元大減22.8%，每股稀釋盈餘1.9美元，上一季3.28美元，上一年同期2.33美元。國外媒體報導，這是蘋果自2003年迄今50個季度以來、營收首次出現年衰退的局面，當季獲利也出現年衰退。蘋果先前預期，2016會計年度第2季營收在500億美元到530億美元之間，毛利率在39%到39.5%之間，結果雖符合蘋果先前預估，但低於分析師預期營收519.7億美元、每股盈餘2美元。蘋果執行長庫克（TimCook）表示，面對總體經濟大環境強烈的逆風，團隊表現仍相當優秀，服務項目的營收表現相對成長。蘋果2016會計年度第2季營收中，約67%比重來自美國以外的國際市場。其中大中華區季度營收124.86億美元，較上一季183.73億美元大幅季減32%，較去年同期168.23億美元大減26%，中國大陸仍是蘋果第2大市場。展望截至2016會計年度第3季，蘋果預估營收約在410億美元到430億美元之間，毛利率在37.5%到38%之間。蘋果2016會計年度第2季iPhone銷售量約5119萬支，季減32%，較上一年同期減少16%。這是蘋果推出銷售iPhone以來，銷售量首次出現年減的結果。蘋果2016會計年度第2季iPad銷售量1025萬台，季減36%，年減19%。Mac麥金塔電腦銷售量403萬台，季減24%，年減12%。","0 "," 315"
"4","太陽能谷底回升？ 專家：低點未到~","胡雅惠","2016-04-27_08:03","2016-08-13_17:30:32","http://www.moneydj.com/forum/showtopic-124038.aspx","3檔漲幅逾2%的太陽能股股價大幅修正的太陽能族群，受到茂迪（6244）第1季季報優於預期激勵，包括太極（4934）及昱晶（3514）等13檔昨（26）日全面大漲逾2％，且達11檔昨日成交量較前一交易日大增13～373％，相對於台股昨日依然低量，太陽能股成為昨日盤面最「閃亮」的族群。其中，由於美國能源大廠SunEdison聲請破產保護，太極因擁有債權而遭拖累，前日從開盤即跌停鎖死，昨日公布第1季財報，首季毛利率攀升至14％，激勵股價帶量攻漲停，兩天之內股價上沖下洗，大洗三溫暖。不過，法人認為，昨日上漲是反映第1季季報的結果，但季報已經是過去式，若從太陽能產業的展望來看，今年恐不會像去年第3季、第4季那麼樂觀，此外，近期太陽能電池報價直直落，即便太陽能族群的股價已回落整理一陣子，也有可能還沒見到今年的低點。福邦證券投顧分析師顏曉寶表示，由於今年第1季電池廠價格維持高檔，所以陸續公布的太陽能廠季報普遍繳出不錯的成績單，有激勵的效果，此外，太陽能廠近期股價走疲，股價跌破現增承銷價，昨日重回現增價之上，可視為太陽能族群的小反彈。不過，從產業面來看，顏曉寶分析，去年第3季、第4季時，整體太陽能族群的訂單能見度大約是3～4個月，但現在卻連5月的訂單都還沒滿，能見度不到1個月，加上第2季又是產業淡季，多數太陽能廠商也看得比較保守，預估第2季毛利率不會超過5％，且應會在損益兩平邊緣擺盪。此外，中國太陽能電池廠中的前8大廠商，將於今年第3季起開出9G的產能，但全球今年僅增加不到6G的需求，在市場供過於求的狀態下，台灣與其他東南亞太陽能電池廠報價持續下調，影響廠商獲利，以茂迪為例，第1季EPS雖高達1.68元，但法人預估第2季可能僅0.1元，第3季甚至會轉盈為虧，研判昨日應是一日行情，股價還有機會再往下探。(工商時報)","0 "," 274"
"5","從配發率、穩定度、抵稅率 3 指標，找出「填息股」","大昌劉澤慧","2016-04-27_07:55","2016-08-13_17:30:34","http://www.moneydj.com/forum/showtopic-124037.aspx","除息是股民一年一度的大事！投資股票，本質上與跟朋友合夥做生意差不多，亦即：公司賺錢或清算時，有權利照比例分錢；但若公司賠錢，最多會把你入股的本錢賠到零為止。而「分錢」這件事，在股市的術語叫做配息或除息。相對於香港與美國股市的股票，每季都會配息，台股一年只會配息一次，而且絕大多數集中在6~9月，因此除息是台股股民一年一度的大事！依法，上市櫃公司股利須由董事會決議，並經股東會通過。所以每年3月間，大多數公司的股利政策會陸續出爐，而最慢在6月底之前，所有公司的股利政策，就會獲得股東會通過，並開始在6~9月間配發。好不容易股票抱了一整年，終於要配息了，是一件令人開心的事！但當股票配息的時候，這筆錢可不是那麼好，被我們白白領走，怎麼回事呢？由於配息代表公司帳上的現金減少了，因此這件事本質上是把錢從公司帳上移轉到股東口袋裡，這會造成公司淨值下降，股價也會照比例蒸發。舉例來說，一檔股價100元的公司，如果明日要除息3元，明日的股價會等比例下降至97元。由此可知，股息本身並不是最重要的！若公司在配完息之後，股價能維持在97元之上，甚至漲超過100元，使股東能在「免賠價差」下領股息(也就是填息)才是整個除息大戲之中重要的一件事！股利政策「深度」探討所謂填息，就是指股東在領走股息之後，股價能夠在一年內漲回原先的水準，而且漲回去的所需天數越短越好。當一家公司努力經營了一整年，如果帳上有賺錢，這筆錢會有兩個最重要的用途：拿出來分給股東，或是拿出去再投資。我們以台股填息常勝軍：台積電(2330)為例來做說明。2011年~2015年間，台積電的EPS分別為5.18、6.42、7.26、10.18、11.82；但是台積電的股利，卻分別只有3、3、3、4.5，以及6元，這中間的數值奧妙，正是台積電之所以能年年填息的奧秘！從表格中我們可以發現：早年台積電每股賺5元時，股利只配3元股息發放率(股息/EPS)只有58%。到了2012年，台積電EPS成長至6.42元，股息還是只有3元；2013年，EPS進一步成長至7.26年，還是只配3元，股息發放率還進一步降至47%。但這幾年，台積電有讓股東失望過嗎？答案是沒有！台積電雖然沒有將全部的獲利發放出來，讓股東領到笑呵呵，但是保留在公司裡的錢，也並沒有閒著，而是不斷拿來做研發新製程、蓋新廠等增強公司競爭力的投資。這些努力付出，終於在近兩年讓台積電的獲利大放異彩，EPS一舉跳增至10元以上。2016即將派發的2015年度股息，也將上揚至高達6元。股息配了那麼多，股價有下降嗎？答案是沒有！台積電的股價，不僅很穩定，甚至頻頻創下歷史新高，讓股東不僅股息越領越多，還開心兼賺價差！從這個例子我們可以得出一個重要結論：「股息發放率過高跟過低都不好，最好介於40~70%間」。如果一家公司動輒把賺的錢通通派發出來，雖然股息水準會比較高，但這也代表該公司沒有好的投資機會，營運可能趨於成熟，甚至快走下坡，日後幫股民賺到資本利得，並且讓股價填息的機率可能較低。反之，如果一家公司的股息發放率過低，一方面代表公司不具備同時滿足股東期望與擁有充沛資金做投資的能力，二方面也會讓股東很失望，對它失去信心甚至出脫持股。我們可以這樣說：如果當年台積電每股賺5~7元的時候，不是配3元，而是只配1元，拿4~6元去投資。雖然這樣子投資資金會更為充沛，但是股東會覺得很失望，甚至覺得風險很大，轉而不再支持它，甚至不願意持有它。那麼台積電，也許今天就不是台股甚至世界電子業龍頭了！股利「穩定」很重要在資本市場的世界，錢都是掌握在「大咖」手上，例如壽險業等機構法人手上。而這些大咖一方面因為錢多，二方面無法執行太頻繁的投資進出，所以他們非常重視公司的穩定度，尤其是股利政策的穩定度。想像如果台積電每股賺5元的時候配3元，到現在每股大賺11.82元，還是只配3元，投資人可以接受嗎？所以股利水準最好是能隨著公司營運升溫而穩定成長。每年都成長，當然是最理想的情況，但是景氣不可能不循環，一家公司也不可能年年都向上；偶爾遇到不景氣，營運走下坡的時候，股利只要不是一下子掉太多，而且能維持相對穩定的股息發放率，這樣市場通常是可以接受的。甚至比較有心的公司，會在獲利水準下滑的時候，稍微提高股息發放率以使股利金額不致於降太多，這通常也會獲得市場的讚許。怕的就是，公司營運一方面不穩定，二方面賺錢時，股利金額卻越配越少，這種公司就會被資本市場唾棄，股價填息的機率也會很低！因此我們在找存股的時候，要挑選...容易填息的公司，長這樣：1.股息金額穩定的公司2.股息發放率(股息/EPS)也穩定的公司同時滿足這兩點的公司，通常也代表它的EPS很穩定，而這也是存股的最佳標的！注意！股利可以領兩次每年報稅季節來臨時，我們都會收到「股利扣繳憑單」，但這東西到底要幹嘛呢？<U+200B>如果我們仔細查看股利憑單的右上方，會發現有一欄「稅額扣抵比率」，本來這個數字乘上你領的「股利金額」，就是報完稅後，我們可以進一步得到的「退稅金額」。舉例來說，如果你參加某一檔股票的除息，領到1200元股息這檔股票的可扣抵稅率是19.97%，這表示，你需要繳的稅，可以減少1200x19.97%=240元，為什麼呢？理由是你買進的股票，在配發股息前已經被政府拿走一筆「營利事業所得稅」了，股利不應再被重複課稅。舉例來說，如果公司賺了100億，營所稅17%，它會被政府拿走17億，剩下83億，才是可以派發股息的錢。如果這筆已經被政府「課過稅」的股息，發到你的手上卻還要再繳一次稅，豈不是很不公平？本來這個好康的事情，可以讓我們在每年報完稅後，多領到一筆退稅收入但在2014/5/16政府通過了讓股民有點失望的法令：可扣抵稅額「減半」！這表示在新制下，上述試算的退稅金額，都還要再除以二，真是讓人有點失望！即便如此，如果你的所得稅率低於「股票的稅額扣抵率除以二」，則大部分的股票，都還是能享有退稅，等同可以領兩次股息！舉例來說，如果股價100元的股票，即將配發5元的股息，在無退稅的情況下，殖利率有5%；但若每股還能退稅1元，實質殖利率便能上揚至6%這將為這檔股票吸引龐大的潛在買盤！不過如果從存股的角度來看待這件事情，由於追逐退稅的買盤，可能會在該公司股利水準公布後將股價拱的很高；但在除完息之後，反而積極出脫持股，使那陣子的股價波動很大，投資風險大幅上揚，所以我們最好從長線的角度來看待這件事情，亦即：優先挑選「營運穩定、股利穩定、股息發放率大致介於40~70%間、稅額扣抵率也不錯」的公司來長期投資。如果選中的公司沒有出現大問題，就穩穩抱著，不要太常進出，賠掉不需要賠的買賣價差與交易成本，以達「輕鬆賺長線的錢」這個投資目標！轉貼自:http://www.cmoney.tw/notes/note-detail.aspx?nid=54260","0 "," 319"
"6","IC設計股強漲 活跳跳 ~ 大昌證券廖維凌","廖維凌","2016-04-27_07:54","2016-08-13_17:30:36","http://www.moneydj.com/forum/showtopic-124036.aspx","IC設計股強漲全球股市都因等待Fed利率決策結果出爐而量縮，台股連日低量的結果，上市櫃中小型IC設計族群受到青睞，股價活跳跳，愛普（6531）、晶宏（3141）、F-昂寶（4947）等人氣旺。萬寶投顧投資長張志誠指出，半導體上游國際IC設計大廠德儀都大喊利多，德儀因車用電子暢旺營運佳，超微（AMD）除傳出Polaris（北極星）架構繪圖晶片（GPU）可望獲得APPLE與SONY等廠商採用外，甫公布首季財報及對本季營收預測數字優於預期，且IC設計庫存水位低，目前開始回補庫存等利多，讓3月北美半導體B/B值來到1.15，連4月站穩1之上，並創2010年9月來新高紀錄。張志誠分析，台股連日低量，大型股漲不動，反觀中小型IC設計股晶宏、F昂寶、聯詠、群聯、智原等，昨日漲幅都逾2％。張志誠認為，IC設計近日亮眼表現除反映半導體產業第2季成長外，美重量級廠商德儀、慧榮股價頻創波段新高，上周預告今年將轉虧為盈AMD單日大漲52％啟動中期多頭後，台系IC設計廠也進入密集法說與財報公布期，目前已公布IC設計股財報都順利繳出符合預期成績單，本周若台股仍維持量縮至摩台結算，則具有財報支撐與國際股市連動IC設計族群料將續吸引法人青睞。大慶證券自營部協理林明謙指出，第2季進入電子產業「五窮六絕七上吊」淡季，但IC設計族群屬半導體上游，其拉貨潮已開始，業績及股價開始起揚，後續則看4月29日聯發科法說會內容優劣而定。國泰證期顧問處協理簡伯儀則指出，蘋果目前狀況不佳，非蘋陣營啟動，聯發科受惠，且目前台股量能萎縮，IC設計多屬中小型股，股本輕盈易拉抬，「小兵立大功」，火紅上漲。(工商時報)本文轉載自:http://www.chinatimes.com/newspapers/20160427000239-260206大昌證券廖維凌","0 "," 299"
"7","【本週四台股2大變數】一是 聯準會利率會議，二是外資持續做多的關鍵...","大昌劉澤慧","2016-04-26_19:50","2016-08-13_17:30:37","http://www.moneydj.com/forum/showtopic-124030.aspx","市場靜待FOMC決議似乎大家都在等待，等待什麼呢？週四的美國FOMC會議結果！但其實不只是美國日本以及紐西蘭央行也在本週四召開利率決策會議。（所以本週四真是一個好日子呀...）即便全市場都認為葉倫不會在本次的FOMC會議中升息但是市場更關心葉倫下一次升息的訊號到底為何...美股多空已經開戰換到美國股市來看昨天美股道瓊盤中一度下跌150點收盤只小跌26點在日K線上，留了很長的下影線。這可以視為高檔的第一次多空交戰短線的多空還沒有分出勝負因此觀察點仍在於週四FOMC會議之後市場如何反應。（是利多出盡？還是利多大漲？）持續低量，市場不追價台股當然也受到這個變數干擾昨天的成交量不到600億但...今天也好不到哪兒去！收盤時的成交量612億。早盤一度上攻突破8600點可惜追價意願實在太低在8600點之上撐不到半小時就腿軟下滑到平盤！還好尾盤靠著聯發科(2454)、亞泥(1102)、和泰車(2207)等權值股的補量走高終場台股小漲21點，收在8581點。（寥勝於無的上漲...）生技續強，波段反彈機會生技股今天續漲多頭亮點不是別人，就是浩鼎(4174)。在傳出市場派企圖介入經營權之爭後股價今天亮燈漲停不過成交量僅1669張有一點惜售的味道如果今天工商時報頭版所言屬實那麼漲勢應該不只一天。近3日漲幅領先的指標股因此，合理推論生技股有一個波段反攻的機會。近三日漲幅排行中，上榜的生技股應該特別留意例如：懷特(4108)、F-龍燈(4141)、安克(4188)、健喬(4114)、訊聯(1784)、南璋(4712)、創源(4160)、豪展(4735)、F-合富(4745)等。外資期貨淨多單持續創新高外資今天的期貨淨多單仍舊在增加淨多單口數仍在5.6萬口之上（再創新高）現貨仍小買超30億應該是為了週四的「摩台期結算」這是FOMC會議之外的另一個變數指數收斂接近末端即將表態可是不管指數明後天是上是下有些個股已經等不及提前發動了...前5名指標股熱門股：友達(2409)、太極(4934)、中鋼(2002)、群創(3481)、元大金(2885)強勢股：亞翔(6139)、浩鼎(4174)、F-鈺齊(9802)、慶騰(4534)、波若威(3163)弱勢股：雙鴻(3324)、華義(3086)、F-立凱(5227)、直得(1597)、碩天(3617)法人動向三大法人合計：+30.2億外資：+30.8億投信：-0.3億盤面焦點新聞卜蜂(1215)首季獲利登頂股價開高走高創1年新高漢諾威工業展開展台達電(2308)搶攻再生能源、儲能、電動車商機F-譜瑞(4966)捷報頻傳蘋果三星左右逢源浩鼎(4174)反攻了攻上漲停聯發科(2454)法說前外資搶先升評叫好轉貼自:http://www.cmoney.tw/notes/note-detail.aspx?nid=54243","0 "," 433"
"8","弱勢震盪架構 台指8600難攻破~","大昌秋如","2016-04-26_16:56","2016-08-13_17:30:39","http://www.moneydj.com/forum/showtopic-124027.aspx","0222.jpg(205.08K)2016/4/27下午06:33:14台指期週二上漲46點至8573點。價差方面，台指期逆價差縮至-8.57點，電子期轉為正價差0.18點，金融期正價差縮至5.99點。現貨部分，三大法人買超30.28億元；而在台指期淨部位方面，三大法人多單加碼285口，淨多單增至24663口，其中外資多單加碼1562口，淨多單增至56541口；另外十大交易人中的特定法人，全月份台指期多單加碼100口，淨多單增至23523口。目前籌碼面顯示法人對於後勢仍持偏多預期。期貨行情走勢方面，外資多單五萬口以上持續支撐台股，早盤開盤後持續走高，9:20分左右期貨五分k爆出12500口的大量急拉至8619點，但受到陸股開盤後持續走弱的拖累，於10:20時賣壓湧現，期貨又再度爆12500口的大量，將指數壓回平盤附近震盪，終場期貨收盤上漲46點，而現貨僅上漲21點，期貨收斂大部分逆價差。技術面觀察，週二大盤開評走高以帶上影線小紅K，成交量能雖放大至613億水準，但仍是相當窒息的量，短線量價結構仍為區間震盪偏弱。而以日線型態來看，目前指數日K紅黑交錯但量能不足，月均線為下彎並空頭排列，KD指標50以上死亡交叉向下，昨日新低量的出現也意謂大盤新低價即將出現。操作上建議可沿月線逢高偏空操作並請嚴設停損。選擇權分析選擇權從成交量來觀察，買權集中在8800點，賣權集中在8200點。選擇權未平倉量部分，買權未平倉最大量集中在8800點，賣權未平倉最大量集中在8300點。全月份未平倉量put/callratio值由1.28升至1.35，大於中性值1，反應籌碼面為偏多架構。買權平均隱含波動率由13%降至12.9%，賣權平均隱含波動率由16.84%降至16.46%，買賣權皆降。今天指數雖持續反彈，籌碼部分雖也偏多看待，但量價結構與型態上指數為偏空架構，近期操作建議以觀望為主。http://news.cnyes.com/Content/20160426/20160426163429000458940.shtml","0 "," 367"
"9","【蘋果將發布財報】 台股忐忑 不敢太激情","大昌以琳","2016-04-26_15:59","2016-08-13_17:30:41","http://www.moneydj.com/forum/showtopic-124018.aspx","美國蘋果電腦超級財報今晚公布，聯準會（Fed）及日本央行（BOJ）利率會議也緊接登場，投資人心態趨謹慎，國際股市美股與亞股紛紛拉回整理，雖然在台蘋果手機鏡頭供應廠大立光（3008）新公布擬每股發放63.5元股息，創台股史上新高紀錄，今晨激勵股價一度大漲逾5.7%，並帶領台股衝關一度觸及8,622.42點，惟破月線與年線後高檔反壓沉重，賣壓急湧漲勢收斂後再上攻，加權指數終場收在8581.57點，上漲21.29點，日成交量略放大至612.16億元。美國蘋果電腦今晚將發布財報，事前不少分析師已出具報告，看淡上季iPhone銷售表現，甚至有悲觀預估低於5,000萬支，恐出現歷年來首見下滑，營收也可能陷2003年以來首度單季衰退窘境，更傳出蘋果為力保毛利率要求供應鏈砍價最高三成消息。不過華南永昌投顧董事長儲祥生認為，因偏空預測都已提前反應，若財報公布略優於市場預期，相關供應鏈反而可能會有反彈行情。同時大立光最新公告股息發放政策擬配發63.5元股息，股股息殖利率2.93%，吸引買盤回補，盤中一度最高站上2,295元，漲幅最高達5.76%以上，扮演台股衝關火車頭角色，一度站上5日線2,276元之上。雖然之後台股壓回，大立光股價依舊強勢漲近百元與4%，穩住蘋概股軍心，鴻海、F-TPK等也有紅盤強勢表現。投資人屏息以待今晚蘋果業績公布與後續展望能釋利多，部分押寶反彈買盤也進場承接。除了蘋概股外，手機晶片聯發科（2454）副董事長謝清江對上半年市況偏正面，強調需求比預期還好，激勵股價強彈一度逼近4.1%，太陽能股茂迪季報發酵領業績股反彈，浩鼎傳經營權之爭一度亮燈，加上金融股龍頭富邦金（2881）、國泰金（2882）也轉強，鋼鐵股也扮演中流柢柱角色，電金傳產齊力攜手維持台股守住紅盤不墜。線上開戶橫版圖.jpg(112.12K)2016/4/26下午03:58:45論壇相片2.jpg(64.04K)2016/4/26下午03:58:45我的部落格我的ＦＢ我的粉絲團優惠手續費洽詢優惠價橫版圖.jpg(233.20K)2016/4/26下午03:58:45","0 "," 433"
"10","二度下修GDP 台經院估1.27％ 、M1B、M2年增率 連7月黃金交叉、主要預測機構經濟成長率預測","大昌期貨 嘉嘉","2016-04-26_12:49","2016-08-13_17:30:43","http://www.moneydj.com/forum/showtopic-124011.aspx","二度下修GDP台經院估1.27％2016年04月26日04:10記者戴慧瑀／台北報導台經院25日公布最新經濟預測，二度下修今年經濟成長率（GDP）預測至1.27%，較上次預測下修了0.3個百分點，是目前各智庫預測最低值。台經院表示，全球不確定因素持續籠罩全台，且520後兩岸經貿前景未明，將為今年經濟情勢投下變數。今年首季剛過，台灣景氣再拉警報，主要預測機構包括中經院、台經院等均下修GDP成長預測。對於這次二度下修，台經院表示，受到全球經濟復甦緩慢及大陸經濟走緩等拖累，上半年出口表現難回溫，出口至今仍呈兩位數負成長，內需也跟著遭殃，致使從原本1月預估的1.57%，下修至1.27%。「保一」有難度台經院景氣預測中心主任孫明德形容景氣，有如開車行駛在雪隧隧道，現在是「塞在雪隧中，雖然車速加快，但也出不去。」外界憂全年GDP「保一」將不保，對此他坦言「有相當難度」，在首季GDP成長預估為負的情況下，唯有後面幾季GDP全數正成長，「保一」才有可能。全球不確定因素籠罩儘管景氣詭譎多變，但整體不悲觀。孫明德指出，近來部分經濟數據出現轉好跡象，如3月外銷訂單減幅縮小。另外，從個別產業來看，三大產業（製造業、服務業及營造業）營業氣候測驗點3月均上揚，顯示廠商對第二季和下半年的景氣信心增強。放眼未來，台經院稱國、內外尚有諸多不確定因素，恐衝擊台灣景氣。國際方面，舉凡美國升息、各國寬鬆貨幣政策、國際油價走勢，到近來日本九州熊本震災，都是可能影響因素。而在國內方面，兩岸關係是今年景氣的最大變數，除了正在發生的陸客來台人數減少，以及兩岸貿易衰退，還包括未來520後兩岸經貿情形的變化。孫明德說，希望兩岸關係不要走回頭路，特別是旅遊觀光。一旦陸客來台人數掉太多，將衝擊觀光旅遊等周邊產業，還有對嘉義、花蓮等中南部縣市的經濟傷害。(旺報)關鍵字：台經院、預測、兩岸M1B、M2年增率連7月黃金交叉發稿時間：2016/04/2519:44最新更新：2016/04/2522:25中央社記者謝佳璋攝105年4月25日（中央社記者蔡怡杼台北25日電）3月M1B、M2年增率連7個月黃金交叉，顯示台股資金動能無虞，同時，散戶信心指標的證券劃撥帳戶餘額攀升至近1年的高檔區。中央銀行公布105年3月金融情況，M1B年增率上升為6.16%，M2年增率則下降至4.81%，延續去年9月以來的黃金交叉態勢。由於M1B常被視為股市資金動能，當M1B年增率高過M2時，即股市資金動能高過整體市場，因此，又被稱作是黃金交叉。官員表示，M1B年增率上升，主因活期存款成長較高所致；至於M2年增率下降至4.81%，創2013年6月以來新低，主要受外匯存款成長趨緩的影響。累計前3月M1B及M2平均年增率分別為6.39%及5.20%。祥銓文http://www.cna.com.tw/news/afe/201604250382-1.aspx資料來源:聯合新聞網、中央通訊社","0 "," 308"
