"","title","author","time","scraping_time","content_url","content","response","viewcount"
"1","14檔Q1耀眼Q2續強 衝鋒 ~ 大昌證券廖維凌","廖維凌","2016-05-15_21:51","2016-08-13_17:22:04","http://www.moneydj.com/forum/showtopic-124780.aspx","台股遭遇外資大幅賣超調節，台股分析師認為，本周一上市櫃公司將全數公布第1季季報，目前已有八成五的企業揭露完畢，投資人可謹慎布局第1季財報佳、第2季營運展望強的14檔個股，如信邦、智易、信昌電等。受到520政權交接前內資保守觀望，指數上周五一度跌破8,000點整數關卡。台股分析師認為，10年線7,937點應該是強力支撐區，由於目前是第1季財報公布的最後時間，投資人可以檢視手上持股，汰弱留強，依據第1季財務數字、4月營收情況，即可找出今年上半年獲利優質股。篩選第1季每股純益（EPS）、毛利率、營業利益率、稅前純益率等均優於去年同期及去年第4季，且今年4月營收年增率、月增率均為正成長的上市櫃公司，搭配法人近期買超，計有信邦、智易、信昌電、漢平、廣積、漢翔、聚積、F-鈺齊、點序、F-百達、安心、元山、F-六暉、鼎天等，產業集中在汽車零組件相關、內需消費、運動商品及特殊性產品等。例如信邦，在綠能連接器線模組、工業應用、醫療、車雷達連接線等產品線訂單均有所斬獲，第1季推升毛利率攀至24.9%，較去年同期增加2.53個百分點，加上費用控管得宜，促使首季獲利改寫新高，EPS為1.41元，優於去年同期1.13元水準。豐彥財經執行長謝晨彥表示，全球最大對沖基金橋水及美國投資大亨伊坎等均出清美國蘋果持股，這個訊號對台股投資人是一大警惕，因蘋果長線趨勢往下，台股相關供應鏈營運有壓，投資人因應景氣變化快速，宜快速進行持股調整。謝晨彥表示，就台股指數而言，10年線7,937點為強力防守區，盤勢將轉為震盪盤整，具有題材、財務、訂單強勁的個股將是焦點。Q2財報悍將圖／經濟日報提供本文轉載自:http://udn.com/news/story/7251/1695759大昌線上開戶樹林廖維凌","0 "," 400"
"2","台股8000拉鋸，盯3動向","大昌期權天后洪紫瑜","2016-05-15_16:52","2016-08-13_17:22:09","http://www.moneydj.com/forum/showtopic-124768.aspx","【時報-台北電】台股連四周的周K線收黑、本周面臨8,000點關卡攻防戰，市場關注上市櫃公司首季財報業績、台指期結算，以及指標公司股東會，後者主要聚焦矽品、開發金、可成、樺漢等4家公司股東會。本周520新總統就職演說內容，牽動兩岸敏感神經，周一（16日）上市櫃公司首季財報公布最後期限，將影響周三台指期結算前盤勢表現，儘管受產業景氣不佳及新台幣匯率走升，影響大部分公司首季財報業績偏弱，但仍可留意業績逆勢成長，或是獲利的季衰退率相對較小的公司，如第2季營運展望仍持穩，有機會吸引資金買盤青睞，支撐股價抗跌性走勢。外資動向持續牽動台股行情，上周五（13日）雖然消息面有MSCI連11降台股權重，但當日外資在期貨增持多單，累計淨多單回升到2.8萬口，本周三台指期結算前後，外資操作策略仍將持續主導台股盤勢發展方向。本周另一個市場焦點是指標公司股東會，其中封測大廠矽品及金控的開發金將在周一召開股東會，機殼大廠可成在周四舉行股東會，有關蘋果下半年新產品相關訊息受市場關注，而工業電腦大廠樺漢股東會則在周五登場，機器人相關商機題材持續聚焦。另外，本周20餘家公司法說會，其中近期櫃買市場波動幅度較大，而本周有三場次9家上櫃公司業績說明會，將從周二到周四密集登場，周二是：鐿鈦（4163）、大樹（6469）、太醫（4126），周三是：桂盟（5306）、華研（8446）、智冠（5478），周四則是：F-太景（4157）、F-大峽（5281）、F-安瑞（3664），有助於提升上櫃公司業績資訊透明度。（新聞來源：工商時報─林燦澤╱台北報導）","0 "," 181"
"3","16檔520慶祝概念股 政策加持","大昌劉澤慧","2016-05-15_07:52","2016-08-13_17:22:10","http://www.moneydj.com/forum/showtopic-124764.aspx","準總統蔡英文即將在本周五就職，法人認為，受到外資連續11個交易日賣超台股逾千億元的影響，大盤上攻不易，但智邦、兆豐金、泰博等16檔法人買超、基本面穩的520概念股，短線匯聚人氣，長線營運看好，有機會搭上新政行情脫穎而出。520政黨輪替倒數計時，台股卻遭逢外資賣超持續走跌，上周五盤中一度跌破8,000點，盤勢偏弱。不過準總統蔡英文提出的五大新興產業中，已可看到部分個股開始展開慶祝行情，例如國防航太的漢翔已出現一波漲勢。法人指出，像是航太推動「國機國造」計畫，估計斥資690億元採購高級機種，往後維修商機也上看千億元，漢翔等前景看好。環保意識推升節能需求，碩禾等太陽能業迎來國內外長期商機；物聯網帶動的光通訊設備需求，則使供應商訂單暢旺。生醫股更是在股王精華在上周交出第1季每股純益8.11元的好成績之後，帶動生醫股發動漲勢，法人認為可望再帶動內資回頭參與，促使520行情可期。統一投顧董事長黎方國即指出，現階段操作宜選股不選市，聚焦財報亮眼、成長性佳個股，所處的產業最好是新政府上台的五大創新產業計畫中之一環，本周有機會上演慶祝行情。除準總統蔡英文提出的五大新興產業，向來是護盤生力軍概念股的金融股，雖慘遭外資大舉賣超，但也見到公股行庫低接買盤，護盤不言而喻。黎方國說，從五大新興產業中篩選法人買超與營運展望佳的個股，因既是未來政策主軸，也是全球發展的大勢所趨，後續搭配政策加持，可望營造長多，投資選股必然遵循這些方向。轉貼自:http://udn.com/news/story/7251/1695744","0 "," 350"
"4","救股市！金管會擬建議股利全扣抵","大昌期權天后洪紫瑜","2016-05-14_15:25","2016-08-13_17:22:12","http://www.moneydj.com/forum/showtopic-124749.aspx","救股市金管會擬建議股利全扣抵520前金管會主委王儷玲仍奮戰到最後一刻！王儷玲下周二將親自上陣交接公布金融政策白皮書，據了解，為了刺激台股量能、讓台灣股市與國際接軌，金管會擬針對稅制提出建議，包括股利所得可扣抵率恢復到100％、銀行保險業的金融營業稅調回2％等等。台股連跌數日，外資頻匯出。王儷玲日前還信心喊話指出，儘管外資有持續匯出的現象但應該是階段性的，目前台股進入盤整期，是逢低布局時機，不過，股民似乎不埋單，台股仍繼續盤整。下周五新政府就將上台，王儷玲也將在卸任前公布高達百頁的「金融產業發展政策白皮書」，其中有一部份就是關於讓台股能與國際股市接軌的，據了解，攸關股市的相關稅制包括：股利所得稅扣抵稅率從50％恢復到100％、調降當沖交易稅、權證交易稅、期交稅等。早在兩個月前，券商公會就已開始研議並制訂與國際接軌之合理資本市場稅制，第1項就是檢討股利所得稅制。據券商公會的研究，近年來各國都對投資所得從輕課稅，爭相減稅吸引國內外資金，不是免稅就是分離課稅，但我國對「本國個人股東」之股利所得維持累進課稅已較嚴苛且不盡合理，又自104年起將個人股東之可扣抵稅額減半、綜合所得稅最高稅率調增至45％。另外，自102年起，對股利所得收取2％的二代健保補充保費，每一項都使個人股東負擔的股利稅更加沉重，使投資人離開台股市場。另外，券商公會也建議，取消對證券商因規定造市所從事權證避險交易之標的股票買賣課徵證券交易稅、維持公司債及金融債持續停徵證券交易稅、調降現股當日沖銷交易的證券交易稅至千分之一等。(工商時報)2016年05月14日04:09魏喬怡、呂淑美／台北報導大昌尋找期貨.選擇權客戶~~給您優質手續費~還不快看全台夯夯夯手續費在大昌誠信大昌不怕您比較~~全民拼經濟，給您有心價一起拼經濟，只要花您一分鐘時間來電，大昌給您物超所值的價格，打過都說好。別輸在起跑點！！不限口數讓您擁有驚喜優惠價，別再讓手續費影響您的獲利了！！相信您所看到的！！你還在猶豫嗎？心動不如馬上行動！好康優惠通通送給你~~，您還在等什麼？只有老闆不在才有的價格，還不快來電！！★選擇權和期貨手續費驚喜價大昌手續費讓您作夢都會笑喔只要您願意來電~~真的不用到處比價.直接給您~期貨.選擇權.海外複委託手續費便宜的優惠價格大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?!期權手續費$$$夯夯夯.趕快拿起您的電話一經開戶即享有優惠手續費優惠價格喔!合法<U+52B5>商不怕比較，服務貼心只要一通電話即可辦理！錯過可惜喔~點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化","0 "," 226"
"5","12檔MSCI新成分股 奮勇上衝","大昌以琳","2016-05-14_14:25","2016-08-13_17:22:14","http://www.moneydj.com/forum/showtopic-124748.aspx","明晟（MSCI）昨（13）日雖「連11降」台股在MSCI全球新興市場與MSCI亞太區除日本外指數權重，分別調降0.25與0.36個百分點，外資圈預估將牽動430億元被動型資金流出，衝擊台股昨日續跌54點收8,053點波段新低。不過，南亞科（2408）、中裕（4147）、F-廣華（1338）、鈊象（3293）、F-英利（2239）、超眾（6230）等13檔新成分股，除了億豐下跌之外，其餘12檔昨日均強勢反彈甚至大漲。MSCI表示，所有調整結果將於5月31日收盤後開始生效，前外資券商主管林照寰指出，目前台股投資氛圍較為疲弱，MSCI調降權重效應會比往年來得大。台股在MSCI全球新興市場與MSCI亞太區除日本外指數權重分別由11.88％與14.02％調降至11.63％與13.66％，降幅高達0.25與0.36個百分點，為「連11降」，MSCI全球市場指數權重則維持1.21％不變。台股權重調降幅度之所以那麼大，主因海外掛牌陸企5月底納入權重將進入第二階段（由50％拉高到100％），對其他股市權重造成排擠效應。因此，陸股在MSCI全球市場、MSCI全球新興市場、MSCI亞太區除日本外指數權重分別由2.45％、24.09％、28.43％調升至2.76％、26.49％、31.12％，幅度高達0.31、2.4、2.69個百分點。事實上，這次MSCI半年度調整的最大苦主並非台股，而是韓股，在MSCI全球市場、MSCI全球新興市場、MSCI亞太區除日本外指數權重分別由1.57％、15.47％、18.26％調降至1.53％、14.7％、17.27％，幅度高達0.04、0.77、0.99個百分點。至於成分股調整部份，MSCI全球標準指數共新增南亞科、億豐、中裕等3檔，並將瑞儀轉至MSCI全球中小型指數，共新增11檔，除了瑞儀外，還包括：鑽全、邦特、環球晶、F-廣華、鈊象、F-英利、超眾、神盾、勝麗、台半，此外，剔除佳能、黑松、毅嘉、中宇、中鴻、金像電、國統、全國等8檔。根據美系外資券商主管的估算，以全球新興市場基金與亞太區除日本外基金總資產規模，及指數型基金（ETF）所佔比重約3分之2至4分之3計算，這次MSCI調整將會牽動430億元被動型資金淨流出台股。(工商時報)關鍵字：權重、MSCI亞太區除日本外、台股、MSCI全球、MSCI、新興、指數權重、中裕、百分點、調降","0 "," 1072"
"6","13檔神祕買盤點火 下周520行情聚焦重點 (大昌證期權優惠價-劉澤慧)","大昌劉澤慧","2016-05-14_06:51","2016-08-13_17:22:16","http://www.moneydj.com/forum/showtopic-124732.aspx","神祕大買盤進場！台股近期雖受外資連11賣等拖累，昨（13）日盤中寫下7,999點回檔新低之際，市場盛傳有特定資金進場點火，其占相關個股單日或全周成交量甚至突破五成，包括元大金、新光金、日月光等13檔個股，短線籌碼落入神祕人士手中，成為下周520行情聚焦重點。根據統計，昨日成交量逾1,000張，全周受託主要前五大券商買超逾5,000張，且占全周成交量在三成附近或以上個股，包括元大金、新光金、日月光、矽品、華新、世界、長榮航、寶成等13檔個股。由於準總統蔡英文520就職演說內容牽涉未來兩岸關係等變化，加上明晟（MSCI）連11度調降台股權重、上市櫃公司將在下周一公布財報恐不盡理想等因素中，台股昨日盤中一度失守8,000點大關，最終收8,053點，跌54點。但就在人心惶惶之際，業內人士盛傳，有多股神祕買盤進場，或為營造520行情而來，以元大金為例，周三時受託買超第一名的券商即是元大證券，且張數達2.7萬張、占當日成交量的56%，而在周四，元大證券又受託買超1.09萬張，占比略降為31%。其它還包括新光金，周三買超第一名受託券商、買超量占當日成交量42%，泛新光集團所屬新光證券也在主要受託買超券商名單中。轉貼自:http://udn.com/news/story/7251/1694149like表情符like表情更多資訊在澤慧的粉絲專頁大昌證券24小時全天線上開戶~開跑了哦~點我直接線上開戶敬請指定樹林營業員劉澤慧敬請指定樹林營業員劉澤慧大昌證券營業員【劉澤慧】全省開戶全國不分地區證券、期權優惠專案不限業績、不限口數早點來！馬上省！網路下單讓您省下手續費大昌證券網路下單、手機下單系統<U+7A4F>定多項下單平台選擇優惠的手續費、專業誠信的服務、快速成交的下單系統證券/期貨/選擇權/複委託手續費~優惠價格實施中劉澤慧專人為您服務~預約開戶專線:(02)2675-6128大台小台選擇權手續費洽詢:http://ppt.cc/yvvB線上開戶網址:http://www.dcn.com.tw/online/Open_01.htm手機開戶網址:http://ppt.cc/no1uK歡迎到我的部落格逛逛~http://blog.cnyes.com/My/linda0704/http://blog.sina.com.tw/linda050858/http://linda050858.pixnet.net/bloghttp://blog.youthwant.com.tw/b.php?bid=62043大昌證券股份有限公司樹林分公司營業員：劉澤慧聯絡電話：（02）2675-6088分機318手機：0952-050-858公司地址：新北市樹林區復興路11號99年金管證總字第0054號委任期貨商：大昌期貨股份有限公司大昌、大昌證券、開戶、週選擇權、期貨、證券、大台、小台、選擇權、複委託、港股、權證手續費、當沖、程式交易、手續費、現股當沖大昌證券手機下單正夯！！中和、永和、新莊、泰山、五股、三重、三峽、鶯歌、板橋、淡水、新店、汐止、林口、高雄、雲林、台南、嘉義、南投、彰化、台中、苗栗、新竹、桃園、八德、龜山、中壢、龍潭、平鎮、觀音、楊梅、大溪、新烏、蘆竹、大園、樹林、台北、新北市、基隆、宜蘭、全省開戶，樹林農會，中國信託，台新銀行，華南銀行，玉山銀行，第一銀行，板橋農會，板信,股東會，委託書，股東會紀念品，除權息、優惠手續費、現股當沖期貨、選擇權網路下單手續費、智慧下單、停損停利","0 "," 260"
"7","2016/05/13 盤後日報!!","sdanny","2016-05-13_16:10","2016-08-13_17:22:17","http://www.moneydj.com/forum/showtopic-124725.aspx","<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>小丹尼5/13盤後日報<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764><U+FE0F>歡樂星期五，大家一定都在等待*娜娜主播*的盤後分析！！來囉來囉～快點我觀看吧！<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>https://youtu.be/t3RKEHW4oww<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>加權指數:8053.69<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>漲跌:-54.36<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>交交量:893.7億<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>前五大成交量個股:鴻海，台積電，宏達電，群創，開發金<ed><U+00A0><U+00BD><ed><U+00BA><U+00A9><ed><U+00A0><U+00BC><ed><U+00BC><U+009F>盤勢<ed><U+00A0><U+00BD><ed><U+00B3><U+0088><ed><U+00A0><U+00BD><ed><U+00B3><U+0089><ed><U+00A0><U+00BD><ed><U+00B4><U+00BC>MSCI調整季度，台股權重調降幅度高於市場預期，是今天壓抑台股走跌原因之一。<ed><U+00A0><U+00BD><ed><U+00BA><U+00A9><U+2714>今日觀盤個股1.鴻海2.和大3.正新4.光寶科資料來源:群益投顧盤後日報僅供參考不做進出依據<U+2764>歡迎加入小丹尼http://line.me/ti/p/%40zwy9653a","0 "," 583"
"8","法人：高股息股 短線避風港","大昌佳臻","2016-05-13_15:24","2016-08-13_17:22:20","http://www.moneydj.com/forum/showtopic-124723.aspx","2016-05-13聯合晚報記者葉子菁／台北報導台股自4月中旬以來隨著國際股市大幅回檔整理，從8,700點之上跌至目前8,000點左右，已大跌700點以上。法人表示，台股雖受財報及國際股市衝擊而持續回檔整理，但短線跌幅已深，且國際情勢下半年逐漸轉為正向，包括美國第2季GDP可望回溫、中國13-5產業細節陸續出台及歐洲經濟走揚，有利台股基本面的回溫，為台股提供回跌的進場時機，建議投資人可在8,000點附近可擇優分批佈局，短線震盪下，高股息股可望成為資金避風港。台新高股息平衡基金經理人劉宇衡表示，台股後市觀察指標包括：一、外資動向：近期賣超擴大為台股殺盤主因，需觀察只是短線調節或是持續性賣超。二、Fed6月利率動向：目前市場傾向6月不升息機率高，整體而言，美國今年升息趨勢確立，若能呈現緩升格局，有利投資氣氛。三、新政府520上台，在此前後兩岸關係仍為台股資金流向之敏感議題。四、油價走勢：若能維持在40美元之上震盪整理，對原物料皆是有利的走勢。劉宇衡指出，雖然近期中國及美國公布的經濟數據不甚理想，但就長線來看，溫和成長趨勢不變，如近日國際貨幣基金組織（IMF）發表的最新亞太區展望報告指出，全球財政政策收緊，中國正進行經濟「再平衡」，亞洲的經濟增長無可避免正在放緩中，但相信仍會是全球經濟增長的主要引擎，IMF上調中國今明兩年的經濟增長預測分別至6.5%及6.2%。在中國經濟成長動能仍佳下，對股市後市無需太悲觀。","0 "," 318"
"9","【台股上市櫃 4月業績衰退8％】","大昌期貨*李佩怡","2016-05-13_15:14","2016-08-13_17:22:21","http://www.moneydj.com/forum/showtopic-124722.aspx","因全球景氣不佳，使台股上市櫃公司4月營收創新高家數急凍，統計上市櫃公司4月營收僅48家創下歷史新高，較上月的98家腰斬，全體營收2.33兆元，比上月衰退8.4%、並較去年同期衰退5.3%。其中，蘋果iPhone6s銷售不如預期是一大主因，全體供應鏈4月營收分別較上月、去年同期呈二位數衰退，分別衰退11.7%、10%。累計前四月全體公司營收9.32兆元，也較去年同期衰退4.8%。在蘋果本季大砍20億美元庫存下，今年「五窮六絕」效應更加明顯，但市場專家也預期，產業景氣有望在7月呈「低角度」黃金交叉，下半年業績表現值得期待。展望上市櫃公司5、6月業績，國泰證期顧問處協理簡伯儀指出，綜觀亞洲主要國家4月出口表現，與去年同期相較，中國衰退1.8%、南韓衰退11.2%、台灣則衰退6.5%，顯示全球景氣仍在相對谷底。在進口方面，中國4月進口衰退擴大至10.9%，美國3月進口年減9.1%，是金融風暴以來最大跌幅，歐洲進口也出現降溫，由此判斷，台股今年五窮六絕效應不僅存在、且有進一步惡化可能。台新投顧總經理李鎮宇認為，預期5、6月業績有機會率先回穩族群，包括航太、製藥、塑化等。展望下半年，財子學堂創辦人林成蔭指出，產業景氣有希望在7月形成低角度黃金交叉，主要是經濟合作發展組織（OECD）領先指標、國際貨幣基金（IMF）的世界經濟展望報告同步點名，下半年中國景氣將是少數有望微幅上修地區，顯示大中華區景氣最壞狀況已逐漸過去，加上去年第3季產業旺季不旺，今年卻有機會在蘋果iPhone7新機將開始拉貨，PC族群業績有望逐季緩步回溫。【記者王淑以／台北報導】蘋果供應鏈及非蘋陣營廠商4月營收幾乎全面衰退，凱基投顧保守看待iPhone換機需求及非蘋陣營拉貨情況，加上各國貨幣戰引發全球經濟情勢劇烈波動，市場對後市看法保守。不過目前大立光等蘋果供應鏈股價已反應利空。蘋果供應鏈大立光、台積電、鴻海、和碩、可成、F-臻鼎、日月光等今年前四月合併營收均較去年同期衰退，其中以大立光前四月合併營收年減23.3%衰退最大。http://udn.com/news/story/7251/1686590","0 "," 527"
"10","520魔咒發酵？台股一度重挫百點 終場守8千關","大昌秋如","2016-05-13_14:58","2016-08-13_17:22:24","http://www.moneydj.com/forum/showtopic-124719.aspx","520政權交接倒數計時，加上MSCI台灣權重遭到調降，以及首季財報密集公布等因素干擾，台股今天（13日）開低走低，盤中一度大跌逾百點，來到7999.98點，跌破8千點大關，終場下跌54點，收在8053點，創3個月新低，成交金額891億元。權值股帶頭走低，晶圓雙雄台積電（2330）下跌1%，日月光（2311）、友達（2409）、群創（3481）、中鋼（2002）跌幅均超過2%，金融股富邦金（2881）、開發金（2883）也下跌超過1%；宏達電（2498）更加慘烈，盤中一度重挫8%，創8個月新低，終場下跌3.8%，收在60.9元。歐系外資券商主管指出，下周520總統就職演說內容中，蔡英文若無法與中國大陸取得兩岸關係新共識，恐成台股不定時炸彈；加上6月中旬MSCI還會宣佈是否將中國A股納入新興市場指數，由於部分外資預期納入機率過半，估計台股還要「驚心膽顫」一個月左右。台股分析師也表示，兩岸關係變數是台股目前的主要壓力所在，加上企業獲利基本面出現轉弱的跡象，第2季營運平淡，短期台股仍處壓力之中。(出處:中時財經投資自有風險,請投資人審慎評估)","0 "," 549"
