"","title","author","time","scraping_time","content_url","content","response","viewcount"
"1","如何聚焦指標個股，精準布局？","鴨寶&押寶","2016-05-09_08:05","2016-08-13_17:25:41","http://www.moneydj.com/forum/showtopic-124480.aspx","0509《盤前》買盤觀望業績佳、高股息族群優先選台股每個交易日漲跌互見，如何聚焦指標個股，精準布局？經濟日報依永豐金證券提供的資料，分別就「短線指標轉強股」、「線型強勢股」與「周指標轉強股」挑選出來，值得台股投資人留意參考。經濟日報提供分享","0 "," 172"
"2","13檔三展齊發股 逆勢喊衝","廖維凌","2016-05-09_07:27","2016-08-13_17:25:43","http://www.moneydj.com/forum/showtopic-124479.aspx","13檔「三展齊發股」領軍逆風航台股上周重挫231點，創1月8日來近5個月單周最大跌點及跌幅，目前多空未明，題材及業績股將勝出，5月5到8日台北工具機展、5月11日到14日亞洲消費性電子展及5月31日到6月4日台北國際電腦展陸續登場，「三展齊發股」將挺身而出，如大立光、金寶、亞崴等13檔將領軍逆風航！元大投顧資深副總杜富蓉指出，台北工具機展參加廠商主要是工廠使用鍛造、裁剪、切割等大型機具商，今年亮點為客製化及自動化程度高產品。在上海舉行的亞洲消費性電子展，如汽車、遊戲、運動健身、機器人、穿戴式裝置、智能家居、移動電子裝置等近年全球重視中國市場，參展廠商愈來愈多，締造商機將更龐大。杜富蓉說，台北國際電腦展為亞洲最大，全球第二大電子展覽，以往向是發表新產品或新應用平台，今年最夯產品為VR，VR又為目前消費性電子最具前瞻性商品，另個亮點延續近幾年熱潮電競產品。日盛投顧總經理李秀利指出，近期台股氛圍較謹慎，縱有反彈，因外資期現貨仍大舉偏空，彈幅恐有限，此時題材及業績股將勝出，近期有台北工具機展、亞洲消費性電子展、台北國際電腦展三展接踵上陣，屆時參展廠商接獲新訂單、新客戶，或成國際大廠供應鏈，後續業績將水漲船高，股價也將反應基本面利多挺進，三展齊發股具題材、業績及話題性等諸項優勢，將成中流砥柱！據統計，美律、振曜、瑞傳、大立光、台嘉碩、金寶、華冠、樺漢、華泰、飛捷、亞崴、大量、F-百達等13檔，在大盤上周重挫，檔檔逆勢翻紅強漲，以及法人大賣494億元下，仍逆勢獲買超，且利多題材十足，後勁強。瑞傳Q2營收季增兩位數，全年營收挑戰60億；大立光高階畫素產品競爭力強勁；台嘉碩下半年SAW正式切入手機領域；飛捷POS全球市占率坐三望二，今年自體成長加上併Box，成長幅度可期，今年營收上看65億元。亞崴寄望第2季營運走出低谷開始翻揚；F-百達中國接單滿載及設備訂單到手，第2季營運展望佳等，均備受關注。(工商時報)本文轉載自:http://www.chinatimes.com/newspapers/20160509000176-260206","0 "," 224"
"3","反撲空方 法說會行情 聚焦8要角~","胡雅惠","2016-05-09_06:33","2016-08-13_17:25:44","http://www.moneydj.com/forum/showtopic-124478.aspx","台股周線連3黑，除因外資期現貨大舉偏空操作外，另在台積電、大立光、聯發科、日月光等重量級公司都釋出不佳訊息也是元兇，後續法說會公司看力旺、宏達電、神隆、廣達、華碩、台新金、原相、元太等8大要角臉色。萬寶投顧投資長張志誠指出，台股再現「黑色星期五」魔咒，台灣首季GDP出現負成長，首季財報恐不佳等都是台股回檔元兇，但重量級公司如台積電、大立光、聯發科等法說會都釋出對後市展望不如預期負面消息，也導致台股重挫。張志誠及元大投顧經理薛舜日雙雙指出，後續台股法說會，重點在看力旺、宏達電、神隆、廣達、華碩、台新金、原相、元太等8大要角臉色。薛舜日分析，宏達電雖第2季智慧手機出貨因旗艦機HTC10上市鋪貨將有所成長，然整體業務仍疲弱。首季管理層透露獲利率仍將受機款轉型與重組費用影響，全年轉虧為盈能見度仍有限。神隆最壞情形已過，營運谷底翻揚，常熟新廠亦查廠完成，將大幅貢獻今年產能，近期也新增策略合作營收，目前佔營收比重2％，近2年將明顯成長。神隆看好南美洲市場規範化及醫生趨向使用品牌藥品；目前以銷售癌症針劑用藥及API用藥為主。薛舜日說，廣達去年第4季整體財報大致符合市場預期，但今年首季財測相對疲弱。無論AppleWatch的展望如何，廣達技術優勢使其在伺服器業務仍享有穩健成長。薛舜日分析，華碩今年手機目標出貨量略優於預期2,400萬支，因印度及印尼市場成長快速，華碩手機市占率能獲增長。薛舜日續看好飛捷受惠物聯網行動支付、大數據等趨勢，本業POS及PanelPC皆穩定成長，加上未來BoxTechnologies將為飛捷本身帶來專案訂單及代工製造效益。元太不斷朝產品多樣化發展，聚焦電子紙、電子標籤等物聯網相關新產品應用，今年亦與德國行李箱大廠RIMOWA合作推出相關商品，受到好評。公司去年第4季毛利率36％大幅優於預期，創史上次高，亦顯示其結構性獲利能力有長足進步。張志誠說，全球低利率時代，台新金、新光金、第一金等金控股如何逆轉勝值得觀察；另半導體B/B值連升，上游IC設計族群將先行出貨，如力旺、聚積、原相、揚智等業績值得期待。(工商時報)","0 "," 213"
"4","內外變數多恐影響台股五月行情","大昌秋如","2016-05-08_23:44","2016-08-13_17:25:46","http://www.moneydj.com/forum/showtopic-124473.aspx","在外資反手減碼之下，台股上週重挫兩百多點，累計四月中旬波段回檔以來，指數波段跌幅近7%，修正的幅度相當大。接下來大盤仍要面臨許多挑戰，除了五月繳稅旺季的資金排擠效應，MSCI即將發佈例行的季度權重調整，另外，五二Ｏ新任總統就職在即，政策不確定因素對台股的影響勢必加大。（張佳琪報導）台股上週是動盪的一週，利空紛至造成盤勢大幅下挫創二月十六日以來新低。過去五月份本來就是傳統淡季，投信統計過去五月的台股表現，上漲的機率才只有四成。今年因為匯率因素影響，陸續發佈的上市櫃公司第一季財報多數認列匯損，財報成績不理想，法說會消息也缺乏振奮人心的消息。基本面乏善可陳，外資也一路減碼。外資在台指期的淨多單水位由高峰期的5萬口一路下滑，降到2萬多口，現貨市場則是連續一週幾乎天天賣超百億，壓垮台股。近來市場最後的多頭焦點車用電子股也展開補跌，顯示市場投資信心已潰堤！接下來台股仍將持續面臨外資賣壓考驗，投信表示，五月份還有很多不確定因素，包括繳稅旺季的資金排擠、五月中旬MSCI季度調整出爐，且五二Ｏ新總統就職在即政策面存有變數等等，預料內資近來進場意願不會太高。(出處:中時財經投資自有風險,請投資人審慎評估)","0 "," 255"
"5","大立光，三大法人卡位","大昌期權天后洪紫瑜","2016-05-08_22:44","2016-08-13_17:25:48","http://www.moneydj.com/forum/showtopic-124472.aspx","【時報-台北電】大立光（3008）4月份營收31.05億元，較前月成長2.7％，比原本預估的「4月營收最多就是與3月份持平」要佳，相較於另一檔蘋果概念股的可成（2474）4月營收月減6.3％，大立光明顯多了「其他客戶」－大陸品牌華為「P9」手機的相助。華為P9是主打「徠卡認證」的雙鏡頭手機，鏡頭是由大立光製造，模組則由大陸廠舜宇負責，至於軟體與調校是由華為和徠卡（Leica）合作。從股價看，相對台股近期弱勢，大立光逆勢走高，上周還上漲75元、2,335元收盤價重回月線，三大法人單周都站在買方、合計買超約280張。（新聞來源：工商時報─王中一）","0 "," 243"
"6","15檔【<U+202A>雙財報<U+202C>效應概念股】盤面多頭捍衛軍","大昌劉澤慧","2016-05-08_07:24","2016-08-13_17:25:50","http://www.moneydj.com/forum/showtopic-124471.aspx","季報與4月營收揭露進入最後倒數，財報效應掀高潮，瑞儀、櫻花、F-泰鼎等15檔個股，季報成績單耀眼，且4月營收向上攀升，在雙財報護持下，躍為盤面多頭捍衛軍，肩負台股反攻使命。上市櫃公司的4月營收於本周二（10日）將全數揭曉，第1季財報也將在下周一（16日）出籠，財報數字將攤在陽光下，企業營運優劣將牽動股價走勢。台新投信董事長吳火生表示，在營收與季報揭曉之際，考驗個股真實價值，預計走勢震盪將擴大。台股盤勢發展也將圍繞在財報效應打轉，伴隨上市櫃公司營運數字出爐，個股將進行汰弱留強資格戰。吳火生指出，台股短線雖連番重挫，指數失守半年線以及8,200點大關，但就中長線而言，多空走勢有待確認；若以基本面觀之，季報與營收表現佳的個股，在盤勢多空未明之際，可望成為資金避風港。觀察現階段已公布季報與4月營收的上市櫃個股中，第1季稅後純益年增正成長，以及每股純益（EPS）超過0.5元，且4月營收同步較去年同期擴增的個股，計有15檔。這些獲得季報、營收加持的雙財報效應概念股，主要分布在半導體、網通、電子零組件等電子族群，以及電機、廚具、汽車零組件等傳產類股。進一步分析4月營收年增率，以同致55.4%、聯亞49.7%、閎康45.4%最耀眼；另外，櫻花、晶宏、友通、瑞儀等，4月營收都年增超過兩成。至於第1季稅後純益率，相較去年同期，同致、博大、友通都是倍數成長；其他年增五成以上的個股，還包括晶宏、志豐、閎康、聯亞、櫻花、F-泰鼎等。豐沃投資董事長鄭培敏認為，隨著營收與季報密集公布，台股不確定因素也逐步消除，多頭將伺機拿回發球權。轉貼自:http://udn.com/news/story/7251/1680283","0 "," 385"
"7","法人惦惦吃三碗公 13檔首季好會賺","大昌期權天后洪紫瑜","2016-05-07_17:30","2016-08-13_17:25:52","http://www.moneydj.com/forum/showtopic-124470.aspx","13檔首季獲利高成長亮眼2016年05月07日04:10曾萃芝／台北報導13檔首季稅後盈餘年成長高股進退有據台股本周重挫231點，下周進入上市櫃公司第一季財報密集公布高峰，引發市場警戒，聯茂（6213）、博大（8109）等13檔公布的第一季獲利數字，都比去年同期大幅成長25～118％不等，相當亮麗，且法人本周出現買超，將成逆勢突圍的中流砥柱。永誠國際投顧總監陳威良表示，台股真是「成也外資、敗也外資」，外資連6日賣超逾630億元，本周天天賣超逾百億元，雖然近2日台股僅小跌，但外資畢竟是台股一大重要力量，台股後續仍要看國際股市及外資臉色，此時上市櫃公司首季稅後盈餘年成長高股，在「跌時重質」中，有業績為股價「掛保證」，將成市場資金及法人轉進避風港及逢低趁機承接最佳業績股，不僅防禦性強，更可逆勢突圍而出。萬寶投顧投資長張志誠指出，上市櫃公司首季財報須於5月中旬前全數揭曉，目前出爐僅約150檔，因台幣首季驟升高達2.43％，上市櫃公司匯損恐讓首季財報不佳，一般來說，先公佈者應為績優生，後公佈者為後段班生，後續出爐重量級公司財報優劣仍將成台股多空變數，在首季財報恐不佳中，挑選出首季稅後盈餘年成長高、預期Q2業績續成長股。據統計，聯茂、博大、南光、橋椿、聯亞、信昌電、精測、宇瞻、F-譜瑞、億豐、F-雅茗、台燿、富邦媒等13檔，首季稅後盈餘年成長由25％到118％，且在本周重挫2.76％下，檔檔逆勢翻紅上漲，本周法人大賣超494億元之際，仍逆勢獲買超。其中，聯茂轉型發酵，首季每股稅後純益0.85元，年成長高達118.14％；博大首季雖有匯損侵襲，但首季稅後盈餘仍年成長達109.7％，後市更看俏；南光今年營收拚逐季揚，獲利有望再創新高；聯亞矽光產品毛利率高達70～80％，第2季業績將續站在高崗；信昌電產品組合優化，首季毛利率明顯攀升；宇瞻首季獲利大增6成，現金減資每股退3.3元；F-譜瑞首季淨利年增4成、創近6季新高，EPS4.77元，上半年EPS挑戰9元備受關注。(工商時報)告訴你一個優惠的價格！股票、期貨、選擇權、海外複委託下單手續費便宜、優惠優格夯手續費在大昌誠信大昌不怕您比較大昌手續費讓您作夢都會笑喔～你的股票買貴了嗎?同樣買進宏達電，大昌就是讓您買到優惠價！！別懷疑，拿起電話來吧！！！市場物超所值的便宜手續費就在大昌期貨/選擇權下單一律心動優惠價優惠的手續費+專業誠信的服務+快速成交的下單系統就在大昌大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權手續費的優惠價格大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化","0 "," 379"
"8","期貨台股期指盤後－空軍攻勢又一波 期指回測八千一","大昌期權天后洪紫瑜","2016-05-06_22:52","2016-08-13_17:25:54","http://www.moneydj.com/forum/showtopic-124465.aspx","元大期貨台股期指盤後－空軍攻勢又一波期指回測八千一2016/05/0619:12鉅亨網鉅亨台北資料中心鉅亨台北資料中心◆盤勢分析週五台指期依然偏空表態，早盤開低約30點，連續3日都呈現開盤下跌的弱勢格局，此外受到台幣貶值的影響，金融類股也連續2日遭到空方強力下殺，又以龍頭富邦金跌幅最為沉重，其他像是聯發科和鴻海兩大重量級電子權值股也不見好轉，使得台指期維持在平盤下震盪，終場收跌0.54%，收在8105點；期現貨逆價差由22點擴張至41點，舊制選擇權波動率指數也從14.71增加至15.15，代表投資人避險需求有升溫的狀況。觀察法人籌碼變化，三大法人賣超現貨135.2億元，近6個交易日累計下跌631.7億元，其中以外資賣超138.5億元最多，資金有逐步外移的徵兆；而由台指期留倉淨部位來看，外資加碼淨多單2,171口至26,677口，自營商則減碼淨多單1,994口至3,725口，整體法人淨多單增加1,103口至6,084口，中止4/28日以來多單連日減碼的狀況，而外資作多期貨並賣超現貨，似乎有賺取逆價差的意圖。台股成交金額從744.3億元增加至828.98億元，價跌量增有利於空方下殺；而由技術面觀察，台指期近期下跌的趨勢沒有改變，自4/28日起累計下跌接近460點，跌幅為5.35%，且週五盤中又再度續寫波段低點，透露出賣壓並沒有明顯減弱，在日線高低點持續下移的情況下，8100點關卡已經岌岌可危，多方防線不排除有退至8000點附近的可能；綜合以上，對台指期目前的展望仍宜謹慎視之。期貨手續費真優惠，趕快拿起您的電話!!一開戶即享有優質心動手續費優惠價格喔!!合法券商不怕比較服務貼心只要一通電話即可辦理！錯過可惜～大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權的優惠價格手續費大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化","0 "," 282"
"9","聯發科4月營收大爆發 再創歷史新高","page99","2016-05-06_18:45","2016-08-13_17:25:56","http://www.moneydj.com/forum/showtopic-124461.aspx","該使用者帖子內容已被遮罩","0 "," 556"
"10","有人知道認識孫慶龍嗎？","Jessica Hu","2016-05-06_17:20","2016-08-13_17:25:57","http://www.moneydj.com/forum/showtopic-124456.aspx","小妹最近突然覺得年紀到了，應該要作些理財的規劃所以就上網查了些資料，想說去上些課程讓自己有點理財的知識，就谷哥到孫慶龍（他好像很有名）他在5/30有個理財講座題目：洞悉未來『汽車產業』的三大趨勢地點在青島東路7號5樓之1（離我家很近，回家很方便....XD整個大誤....)但，費用要600，想請問，他真的很有名嗎？？去聽他這個講座花600值得嗎？？請各位大大幫我解答一下謝謝","0 "," 280"
