"","title","author","time","scraping_time","content_url","content","response","viewcount"
"1","<U+2764>用零股換股東會紀念品來賺錢的是強者<U+2764>-大昌桃園 蔡若昀","蔡若昀","2016-04-14_11:17","2016-08-13_17:38:42","http://www.moneydj.com/forum/showtopic-123312.aspx","<U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>如何買零股領股東會紀念品呢?例如:聲寶股價13.6今年送雨傘買一股13.6+手續費20元這樣就可以領紀念品了如果您自己不能去領只要找其他代領業者多花15~20NT領紀念品的步驟1買該公司股票2零股可能不會主動寄待會通知單給您，沒有寄的就需要您主動打電話給該公司的股代補單請他寄單子來3去他公布的可兌換場地兌換或是請代領幫您去領PS:您家有幾個人就可以買幾份小朋友也可以自己賺紅包錢：IOSAPP：股東會紀念品股東會紀念品：http://stock.wespai.com/stock105FB：https://www.facebook.com/s9062312002<U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764><U+2764>詳情手續費問題請點我歡迎加好友閒聊【股票】、【期貨】、【選擇權】LINEID：ggoodd99","0 "," 352"
"2","不想出門開戶?那就動動手指頭吧!雲端開戶輕鬆搞定~指定大昌證券(林珈汶)為你服務","jessica6136","2016-04-14_11:10","2016-08-13_17:38:44","http://www.moneydj.com/forum/showtopic-123310.aspx","預約開戶期貨/證券請點我大昌證券24H全天線上預約證券開戶服務熱烈開跑囉!!請指定樹林分公司營業員林珈汶為您服務GO→線上開戶請按我2.5.jpg(56.60K)2016/4/14上午11:10:0224小時全天線上開戶服務開跑囉24小時全天線上開戶服務大昌證券開跑囉全天線上開戶大昌證券提供優質服務想24小時全天線上開戶嗎？來大昌證券就對了尋找24小時全天線上開戶？大昌證券提供專業服務大昌證券提供24小時全天線上開戶服務預約開戶期貨/證券請點我","0 "," 215"
"3","金融業今年現金股利少500億","大昌佳臻","2016-04-14_11:02","2016-08-13_17:38:46","http://www.moneydj.com/forum/showtopic-123308.aspx","2016年04月14日04:09工商時報金融業發放現金股利金額前十名金融業「惜發」現金股利，至少500億元現金股利今年蒸發。根據金融業內部統計，由於併購需求、強化資本、獲利狀況等各類因素影響，今年金融業者對於現金股利發放普遍縮水，據目前業者已公布的現金股利發放概況，超過一半以上的業者現金股利額度確定少於去年，而且統計金融業投資者至少超過500億元的現金股利將就此蒸發。統計資料顯示，26家已公告現金股利的金融業，合計將釋出將近5,700億元的資金來發放現金股利給投資者，但比起去年約6,200億的水準，已減少超過500億元，減幅將近1成。截至目前為止，超過26家，比重超過業界一半以上的上市櫃金融業者已公布今年的現金股利配發情況，其中在金控方面，包括開發金、元大金、玉山金、兆豐金、合庫金、國票金、永豐金均已公布今年的股利配發狀況。除了兆豐金的現金股利，每股比起去年多出0.1元，其餘金控今年的每股現金股利配發都少於去年，且大部分主要與併購及強化資本的需求有關。例如，主管機關一直要求資本公積轉增資，因此金融業者除非是股本太大怕稀釋每股盈餘，否則只要有空間，都會儘可能的改發股票股利，另一種則是保留現金部位，以作為對外施展併購用途。至於券商，幾乎全體券商今年配發的現金股利水準，都較去年縮水。券商私下指出，最主要是去年整個大環境不好，甚至8月下旬之後還不得不出動國安基金護盤，市況對券商獲利帶來的衝擊由此可見，也因此使券商量入為出，減碼現金股利發放水準。上述多項原因，使得今年投資人原本所能拿到的現金股利因此難逃「蒸發」命運，儘管包括國泰金、富邦金、台新金、中信金等大型金控，尚未公告今年的現金股利發放情況，但業界認為，在提存壓力、強化資本等負擔下，大型金控發放現金股利的水準，很難高出去年。(工商時報)","0 "," 292"
"4","金融業今年現金股利少500億","大昌期貨~林靜怡","2016-04-14_11:00","2016-08-13_17:38:47","http://www.moneydj.com/forum/showtopic-123307.aspx","金融業今年現金股利少500億金融業發放現金股利金額前十名金融業「惜發」現金股利，至少500億元現金股利今年蒸發。根據金融業內部統計，由於併購需求、強化資本、獲利狀況等各類因素影響，今年金融業者對於現金股利發放普遍縮水，據目前業者已公布的現金股利發放概況，超過一半以上的業者現金股利額度確定少於去年，而且統計金融業投資者至少超過500億元的現金股利將就此蒸發。統計資料顯示，26家已公告現金股利的金融業，合計將釋出將近5,700億元的資金來發放現金股利給投資者，但比起去年約6,200億的水準，已減少超過500億元，減幅將近1成。截至目前為止，超過26家，比重超過業界一半以上的上市櫃金融業者已公布今年的現金股利配發情況，其中在金控方面，包括開發金、元大金、玉山金、兆豐金、合庫金、國票金、永豐金均已公布今年的股利配發狀況。除了兆豐金的現金股利，每股比起去年多出0.1元，其餘金控今年的每股現金股利配發都少於去年，且大部分主要與併購及強化資本的需求有關。例如，主管機關一直要求資本公積轉增資，因此金融業者除非是股本太大怕稀釋每股盈餘，否則只要有空間，都會儘可能的改發股票股利，另一種則是保留現金部位，以作為對外施展併購用途。至於券商，幾乎全體券商今年配發的現金股利水準，都較去年縮水。券商私下指出，最主要是去年整個大環境不好，甚至8月下旬之後還不得不出動國安基金護盤，市況對券商獲利帶來的衝擊由此可見，也因此使券商量入為出，減碼現金股利發放水準。上述多項原因，使得今年投資人原本所能拿到的現金股利因此難逃「蒸發」命運，儘管包括國泰金、富邦金、台新金、中信金等大型金控，尚未公告今年的現金股利發放情況，但業界認為，在提存壓力、強化資本等負擔下，大型金控發放現金股利的水準，很難高出去年。(工商時報)","0 "," 278"
"5","鋼市熱 鐵礦砂漲破60美元、中鋼總座報喜 鋼市甦醒、淡海輕軌「見軌了」 5月鋪設","大昌期貨 嘉嘉","2016-04-14_10:55","2016-08-13_17:38:49","http://www.moneydj.com/forum/showtopic-123306.aspx","鋼市熱鐵礦砂漲破60美元2016-04-1404:58經濟日報編譯廖玉玲、林奕榮／綜合外電鐵礦砂價格連續三天上漲，13日漲至一個月新高，突破60美元大關。中國煉鋼廠獲利改善，對鐵礦砂的需求強勁，今年來漲幅已達39%，跌破許多市場人士眼鏡。深圳ChinaMerchantsFutures公司分析師趙超越（音譯）表示，中國煉鋼廠的獲利率已升到多年未見的高點，如今市場預期鋼鐵生產會強勁復甦，提高鐵礦砂的需求，「現在獲利率非常高，煉鋼廠都想建立庫存，也更能接受鐵礦砂價格上漲的事實。」中國煉鋼廠的產量在2月農曆新年期間減緩後，隨著一些較大城市房價上漲開始回升。鋼鐵價格上漲已提高煉鋼廠的利潤，扭轉去年利潤遭擠壓的狀況。根據MetalBulletin的報價，運往中國青島港、含鐵量62%的鐵礦砂13日報價勁揚2.1%，漲至每噸60.48美元。鐵礦砂價格今年以來累計已漲39%，補回2015年時因全球供給過剩及中國需求減緩造成的跌幅。圖／經濟日報提供中鋼總座報喜鋼市甦醒2016-04-1404:03經濟日報記者林政鋒／高雄報導鐵礦砂與鋼價同步走高，昨（13）日鋼鐵股漲幅3.08%，為類股之冠。中鋼總經理林弘男接受本報專訪時表示，市況從蕭條中甦醒，中鋼將整合上下游組成國家隊，激發產業智慧打國際盃，朝鋼鐵4.0目標再進化。林弘男表示，鋼價最理想的走向，是由目前的跌深反彈與成本推升（costpush），邁入需求拉動（demandpull）甚至供應短缺（shortage），如此才會有大波段回升，若大陸持續減產，伴隨第4季傳統旺季，鋼價穩健上漲走勢仍可期待。林弘男說，台灣鋼鐵產業整合成國家隊，已經有打世界盃的實力，中鋼籌組「研發聯盟」、「產學大聯盟」等進行新鋼品開發，「技術行銷」更直接與供應鏈合組實驗室，將技術輸出創造差異化競爭優勢。最顯著的例子就是特斯拉認證的電磁鋼片、iPhone用的螺絲線材等，近期協同英利、璋釔等在屏東加工區成立宏利汽車部件公司，這是台灣第一座汽車熱衝壓零部件生產廠，在高端汽車用鋼市場居不敗地位，並吸引日商談合作。林弘男說，台灣積極邁向工業4.0智慧營運，掌握大量快速客製化生產趨勢，鞏固全球供應鏈關鍵地位，「鋼鐵4.0」可在其中扮演重要角色，用鋼產業全面朝智慧化整合，是一股新氣象。中鋼除了自己好以外，還需要中下游一起好，推動產業良性發展，為台灣拚經濟做出貢獻。圖／經濟日報提供祥銓文:http://udn.com/news/story/7241/1628159-%E4%B8%AD%E9%8B%BC%E7%B8%BD%E5%BA%A7%E5%A0%B1%E5%96%9C-%E9%8B%BC%E5%B8%82%E7%94%A6%E9%86%92淡海輕軌「見軌了」5月鋪設2016-04-1403:14:27聯合報記者祁容玉／板橋報導新北市捷運淡海輕軌2014年9月動工，5月中平面段將鋪設軌道。近期大量鋼軌已運至台北海洋技術學院前等施工現場。圖／新北捷運工程局提供新北市捷運淡海輕軌2014年9月動工，5月中平面段將鋪設軌道。近期大量鋼軌已運至台北海洋技術學院前等施工現場，被民眾拍照放上臉書，打趣稱「見軌了」，引發討論。新北市捷運局淡海工務所主任涂貫迪表示，淡海輕軌平面段從G05站到G07站，沿濱海路一段、轉沙崙路一段至新市六路口，鋪設全長9950公尺的槽型鋼軌，由奧地利的奧鋼聯集團生產。每段鋼軌18公尺，將在現場採鋁熱劑焊接。18日起施工團隊先受訓，取得鋁熱焊認證書，4月25日到30日試作，送實驗室確認施工品質，才進場施工，預計10月底完成平面軌道鋪設。有網友質疑淡海輕軌是否真能解決淡水交通問題，認為淡海新市鎮人口無法撐起輕軌運量，不一定能吸引開車族，「不如廣設公車路線」。捷運局副局長李政安說，輕軌未來會搭配公車、YouBike強化接駁方便性，並搭配票價優惠，鼓勵民眾搭乘。此外「準點」和「運量」是輕軌最大優勢，淡海輕軌往淡海新市鎮的路線是專用路權，不受塞車影響，單列車廂可載運265人，鄰近也有學校，若能搭配校車接駁，可滿足通學需求。資料來源:聯合新聞網","0 "," 296"
"6","融券轉借券制 5月上路~線上開戶大昌樹林胡雅惠","胡雅惠","2016-04-14_10:46","2016-08-13_17:38:51","http://www.moneydj.com/forum/showtopic-123305.aspx","股東會融券回補旺季明（15）日將達最高峰，有160家上市公司強制回補，市場預期將帶動短多行情。本報系資料庫股東會融券回補旺季至22日為最後一天，但以明（15）日為最高峰，將有160家上市公司強制回補。不過，證交所自5月起採用新制，未來投資人可以借券形式繼續擁有看空部位，將在下半年的除權息行情首度適用。證交所表示，自5月起將實施簡化融券人轉為借券人作業，投資人向同一證券商有價證券借貸業務的借入券用來償還融券時，符合借券規定的融券擔保品可以直接轉換為借券擔保品，剩餘部分的擔保品，除與投資人另有約定外，證券商應退還投資人，可以減少投資人為轉換，必須多準備另套資金的不便。台股每年春天都會有波融券回補的軋空行情，投資人的看空部位要強制回補，但未來可以改用借券的形式持有，投資人雖仍須回補融券，但可以向證券商借券償還後，用借券部位繼續看空，直到價位滿足點再買入現貨賣出。在現行制度下，依照公司法規定，公開發行公司股東常會，應在每會計年度終了後六個月內召開，並於開會前停止過戶60日。投資人若要參加股東常會，必須在停止過戶前完成交割，才有權利參加。今年6月22日是股東會召開的大熱門日期，停止股票過戶的起訖日期，就是4月24日至6月22日；融券最後回補日為停止過戶起日往前推算第六個營業日，即4月15日，共有160家上市公司。30日召開股東會的公司融券最後回補日則為22日。證交所說明，融券回補除了從市場買進外，也可以向開辦有價證券借貸業務之證券商開立借券帳戶，以借券償還融券；至於是否借得到證券，要看證券商券源是否足夠。現行投資人向證券商借券時，須先提交借入標的證券市值140%的擔保品，向證券商借入證券，並於償還融券後，證券商再退還投資人融券擔保品。因此，借券償還融券，必須多準備另一套資金。但在新制上路後，不但不用準備兩套資金，還可繼續持有看空部位。大昌線上開戶，省時不費力大昌證券線上開戶24小時免費為你服務1首先打開瀏覽器注意!!!限定使用IE瀏覽器大昌證券""線上開戶""開始囉~24小時全天線上開戶(請點我)手機開戶真方便請指名:樹林指定營業員:胡雅惠請指名:樹林指定營業員:胡雅惠請指名:樹林指定營業員:胡雅惠夯夯夯手續費在大昌誠信大昌不怕您比較～～證券電子下單、複委託、選擇權和期貨手續費優惠價～大昌手續費讓您喜出望外喔～只要您願意來電～真的不用到處比價直接給您～證券電子下單、複委託、期貨、選擇權手續費優惠價大昌全省預約開戶專線：0935-238-775洽詢開戶或手續費請按我大昌證券股份有限公司樹林分公司營業員：胡雅惠分機電話：(02)2675-6088轉305連絡專線：(02)2675-6130行動電話：0935-238-775LINEID：0935-238-775公司地址：新北市樹林區復興路11號證券商許可證照字號：99金管證總字第0054號委任期貨商：大昌期貨股份有限公司網路系統下單有一定風險，請交易人參考，並特別留意控管證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎到我的部落格逛逛~http://mypaper.pchome.com.tw/f26756130http://blog.sina.com.tw/ritahu05/http://blog.cnyes.com/My/f220900438/分享","0 "," 177"
"7","鴻海斥資10億 買「千里眼」鴻海斥資10億 買「千里眼」、鴻海買千里眼要幹嘛、鴻海近期投資一覽","大昌期貨 嘉嘉","2016-04-14_10:18","2016-08-13_17:38:54","http://www.moneydj.com/forum/showtopic-123303.aspx","鴻海斥資10億買「千里眼」2016-04-1403:48經濟日報記者謝艾莉、劉芳妙／台北報導鴻海子公司以每股0.55港元向FastUpgrade購買千里眼控股4億1910萬股。（取自千里眼網站www.teleeye.com）鴻海順利入股夏普之後，併購腳步不停歇，昨（13）日公告子公司斥資港幣2.4億元（約新台幣10億元），取得在香港上市的網路攝影機（IPCam）公司千里眼控股逾五成股權，擴大物聯網、工業4.0等應用領域。業界指出，隨著物聯網、智慧家庭等產業趨勢興起，IPCam應用不斷擴大，堪稱物聯網、工業4.0相關應用的「靈魂之窗」。藉由透過整合串連各種系統或資訊，讓監控影像發展出不同的應用模式，商機龐大。例如藉由監控影像進一步智慧分析，提供影像管理、搜尋的功能，以辨識人臉、車牌，計算人數、移動偵測及逗留偵測等，衍生商機無限，鴻海藉由入股千里眼控股，在相關領域積極卡位。此外，遠距監控管理系統可應用在工業領域，甚至未來也可應用在機器人上，未來鴻海可望結合千里眼控股在IPCam的能量，共同開發更多新應用。鴻海昨代子公司Foxconn（FarEast）Limited公告，將以每單位港幣0.55元，取得千里眼控股普通股4.19億股，交易總金額港幣2.4億元，持股比例50.07%。千里眼控股昨日因相關併購訊息而停牌，該公司12日收盤價為每股港幣0.58元，鴻海此次入股價格與12日收盤價相較，折價約6.7%。鴻海表示，此次公開收購主要是發展新事業，將依香港法規規定，待證監會核准後，啟動公開收購。千里眼控股由香港城市大學及多位技術人員在1994年成立，專門開發、銷售及推廣一系列以高階訊號處理，及語音技術所研製的創新、世界級遠距監控管理系的供應商，因此吸引鴻海投資。據悉，千里眼監控方案應用於銀行、物流、公共環境保全等領域。圖／經濟日報提供資料來源:聯合新聞網&http://www.cna.com.tw/news/firstnews/201604135007-1.aspx","0 "," 229"
"8","15檔營收季季增 閃金光","大昌高淑玲","2016-04-14_10:15","2016-08-13_17:38:56","http://www.moneydj.com/forum/showtopic-123302.aspx","2016-04-12經濟日報記者王皓正／台北報導3月營收昨（11）日全數公布，企業繳出亮麗成績單，鈊象、同致、茂迪等「上市櫃15強」，第1季營收改寫去年以來單季新高、且連四季「逐季成長」，這些營運耀眼的強勢族群，業績效應將率先引爆。現階段在業績題材啟動下，企業因為產業基本面的變化，股價也將齊步調整，市場「汰弱擇強」的換股，將使營收耀眼族群獲得青睞。根據統計，現階段上市櫃企業中，計有15家公司第1季營收，自去年第1季以來連續四季呈現「逐季成長」態勢，且改寫去年來的單季新高，分布在太陽能、IC設計、網通等電子股，及生技、汽車零組件等傳產股。在第1季營收季增率方面，以鈊象季增42.7%最耀眼，同致季增24.8%、茂迪季增15.5%；另外，兆赫、利勤、佰研、為升、基亞、昱晶等，首季營收也都季增逾10%。進一步分析首季營收年增率表現，以佰研年增257%最佳，茂迪年增129.8%、鈊象年增120.7%，名列第二與第三；其他首季營收年增逾五成的個股，還包括同致、兆赫、中興電、昱晶等。全曜財經資深分析師陳唯泰表示，台股現階段多頭氣勢仍存，指數守穩8,500點關卡之上，雖然受到國際股市高檔震盪影響，使得大盤究竟是向上盤堅或是震盪回檔表態，備受關注。若以基本面觀之，預期季報表現佳的個股，尤其是營收逐季成長者，應仍可望受市場資金的青睞。大華國際投顧副總經理蔡正華認為，營收逐季成長的個股，還是集中在中小型股居多，原因是中小型股多數仍不乏基本面獲利成長題材，且這些個股又兼具籌碼面優勢，趁大盤處在高檔盤整期，這些個股將成為資金避險的好去處。雖然近期中小型股本益比遭壓縮，但後續應該還有上漲空間；如果配合籌碼安定度來研判，雖說中小型電子股的籌碼集中容易上漲，但也要留意最佳的出場時點。法人強調，盤勢來到相對高檔位置，在投信及外資因績效及避險的考量下，部分資金已由質優權值股轉向具題材性的中小型股身上，首季營收及即將公布的季報亮眼者，將受市場資金青睞。","0 "," 220"
"9","不輸特斯拉，比亞迪也切入電動車！幕後大功臣是 9 家來自台灣的供應鍊廠商...","鴨寶&押寶","2016-04-14_10:06","2016-08-13_17:38:58","http://www.moneydj.com/forum/showtopic-123301.aspx","消息面多空：財經頭條：工商時報：大陸出口讚,全球股漲經濟日報：熱錢回頭,外資大買超利多：1.大陸出口終結連8個月負成長2.單井(3490)奪陸太陽能建置大單3.華園(2702)加碼美國搶標旅館4.南仁湖(5905)首宗建案將完工5.遠百(2903)母親節檔業績拚70億6.晶電(2448)減產藍光LED拚紅光7.長華(8070)擬擴大現金減資8.敬鵬(2355)產能滿載營運看旺9.比亞迪搶下標案供應鏈補10.陸武鋼漲價中鋼(2002)跟進機會大利空：1.台股停券高峰量能恐降溫2.沙國重申不減產油價驚跌2%3.產業陣痛期LED展人氣減4.上揚(6222)今起25分鐘撮合5.法人：蘋概股布局時機還未到http://www.cmoney.tw/notes/note-detail.aspx?nid=53448更多盤中焦點股","0 "," 219"
"10","金融業今年現金股利少500億?大昌樹林(游燕玲)證期權優惠實施中","大昌樹林~游燕玲","2016-04-14_08:59","2016-08-13_17:38:59","http://www.moneydj.com/forum/showtopic-123298.aspx","金融業「惜發」現金股利，至少500億元現金股利今年蒸發。根據金融業內部統計，由於併購需求、強化資本、獲利狀況等各類因素影響，今年金融業者對於現金股利發放普遍縮水，據目前業者已公布的現金股利發放概況，超過一半以上的業者現金股利額度確定少於去年，而且統計金融業投資者至少超過500億元的現金股利將就此蒸發。金融業發放現金股利金額前十名統計資料顯示，26家已公告現金股利的金融業，合計將釋出將近5,700億元的資金來發放現金股利給投資者，但比起去年約6,200億的水準，已減少超過500億元，減幅將近1成。截至目前為止，超過26家，比重超過業界一半以上的上市櫃金融業者已公布今年的現金股利配發情況，其中在金控方面，包括開發金、元大金、玉山金、兆豐金、合庫金、國票金、永豐金均已公布今年的股利配發狀況。除了兆豐金的現金股利，每股比起去年多出0.1元，其餘金控今年的每股現金股利配發都少於去年，且大部分主要與併購及強化資本的需求有關。例如，主管機關一直要求資本公積轉增資，因此金融業者除非是股本太大怕稀釋每股盈餘，否則只要有空間，都會儘可能的改發股票股利，另一種則是保留現金部位，以作為對外施展併購用途。至於券商，幾乎全體券商今年配發的現金股利水準，都較去年縮水。券商私下指出，最主要是去年整個大環境不好，甚至8月下旬之後還不得不出動國安基金護盤，市況對券商獲利帶來的衝擊由此可見，也因此使券商量入為出，減碼現金股利發放水準。上述多項原因，使得今年投資人原本所能拿到的現金股利因此難逃「蒸發」命運，儘管包括國泰金、富邦金、台新金、中信金等大型金控，尚未公告今年的現金股利發放情況，但業界認為，在提存壓力、強化資本等負擔下，大型金控發放現金股利的水準，很難高出去年。http://www.chinatimes.com/newspapers/20160414000118-260205歡迎來我的部落格逛逛哦歡迎來我的FB<臉書>按讚哦大昌證券提供24小時全天線上開戶服務大昌證券樹林:游燕玲聯絡電話:02-2675-6151聯絡手機:0939-827-680(LindID):0939-827-680","0 "," 213"
