,title,author,time,scraping_time,content_url,content,response,viewcount
1284,9大美企做這件事 誰最挺歐巴馬？,大昌期權天后洪紫瑜,2016-04-30_22:35,2016-08-13_17:28:31,http://www.moneydj.com/forum/showtopic-124203.aspx,"9大美企做這件事誰最挺歐巴馬？2016年04月30日16:30蕭開豪/實習記者大陸勞動成本節節攀升，掀起美企鮭魚返鄉潮。（圖/美聯社）企業外移導致製造業工作機會流失的問題，困擾著幾任的美國總統，根據一非營利組織指出，2001至2003年間，美國本土流失了逾22萬個製造業工作機會，而部分經濟數據更顯示，從2001到2013這十幾年間，光是中國就吞掉美國240萬個製造業的工作機會。然而這種情況出現反轉的跡象，隨著新興國家工資水漲船高、給予的投資優惠砍半、美國製造業本土意識興起等因素，加上歐巴馬極力鼓吹製造業洄游，美國企業漸漸放緩在海外的擴張步伐，轉而將生產部門一步步地移回美國本土。今年底，歐巴馬將卸下總統的身份，讓我們來看看究竟有哪些企業呼應他的鮭魚返鄉政策，以下列舉9大回流的企業，一探他們將多少工作機會帶回美國本土。第9名：糖果製造商瑪氏(Mars)約1000個工作機會為降低運輸成本，2011年瑪氏投入2.7億美元於堪薩斯州擴建新廠房，並於2013年完工啟用，為當地帶來1000個工作機會，去年瑪氏又加碼百萬美元擴建，預計將增加近70個工作機會。第8名：美髮用品商法魯克系統(FaroukSystems)約1200個工作機會2009年，法魯克宣佈結束與中國供應商的代理關係，將生產線全數移回德州休士頓新建的工廠，這間世界級的美容用品公司，在美國本土的業績仍占銷售額的六成，公司宣稱此舉除了改善品牌形象以及品質外，也為了對抗在中國境內日益氾濫的山寨品問題。第7名：電子製造商偉創力(Flextronics)約1700個工作機會成立於矽谷的偉創力，是美國最早出走海外的公司，2013年偉創力宣布將代工蘋果MacBook的生產線，從海外移回德州奧斯丁的新廠，並預計為當地帶來1700個工作機會。第6名:開拓重工(Caterpillar)約2100個工作機會2012年時開拓重工將卡車生產線從墨西哥移回美國境內的德州維多莉亞市，並於2013年時將位於德州雅典市郊的新廠投入生廠，總計為當地帶來逾2000個就業機會。第5名：通用汽車(GeneralMotors,GM)約2300個工作機會身為美國三大汽車製造商的通用汽車，大部分的生產基地皆在海外，近來他們也跟上洄游的趨勢，2014年時將凱迪拉克生產線從墨西哥遷往田納西州，並於去年春天宣稱，預計將位於加拿大安大略省的生產基地移回密西根州首府蘭辛市，預計將帶來約2300個工作機會。第4名：奇異電器公司(GeneralElectric,GE)約2600個工作機會過去幾年，因為中國勞動成本的上揚以及運費的增加，奇異將數千個墨西哥與中國的工作機會帶回美國本土，如今熱水器的生產線位於肯塔基州路易斯維爾，節能省電燈泡的生產線位於俄亥俄州，電池的生產則位於紐約州。第3名：波音(Boeing)約2700個工作機會2014年秋季，波音宣佈將777客機的生產線移回密蘇里州聖路易市的生產基地，捎來數百個工作機會，除此之外，位於華盛頓州埃弗雷特的組裝工廠也將於2017年完工投產，預計能提供更多的就業機會。第2名：福特汽車(Ford)約3200個工作機會2015年時將位於墨西哥的卡車生產線移回俄亥俄州，並於去年春天宣佈將EcoBoost引擎的生產線從西班牙瓦倫西亞移回克里夫蘭，福特此番洄游美國的營運策略，除了能減少運費、提升品質外，也能獲得州政府的租稅優惠。第1名：沃爾瑪(Walmart)約4900個工作機會世界最大零售商沃爾瑪，於2013年時發起一項名為「美國製造」的行銷活動，目標在2023年時對美國本土產品採購額達到2.5億美元，此投資計畫預計為美國本土帶來數千個工作機會。當然，身為全球500大企業龍頭的沃爾瑪也被指為是導致數十萬工作機會流失海外的元凶。(中時電子報～大台、小台、股票、選擇權～手續費便宜、優惠價格是多少)期貨/選擇權下單一律心動優惠價優惠的手續費+專業誠信的服務+快速成交的下單系統就在大昌大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權、證券、海外複委託手續費的優惠價格大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化",0,244
1285,GDP腳軟 老謝：林全怎掙脫「困經濟」,大昌期權天后洪紫瑜,2016-04-30_17:11,2016-08-13_17:28:33,http://www.moneydj.com/forum/showtopic-124194.aspx,陷入「困經濟」謝金河：GDP軟腳林全能救起？2016年04月30日12:19吳美觀/綜合整理謝金河認為，新政府須有全盤戰略思維，帶領台灣走出「內外皆冷」的經濟困境。（圖/翻攝謝金河臉書）主計總處昨（29）日將首季GDP再度下修至-0.84%，連3季負成長，低於南韓2.7%及新加坡1.8%，出口成長失去動能，讓GDP拉不上去，景氣也陷入長期的藍色憂鬱；對此，財信傳媒董事長謝金河認為，如何掙脫台灣百年一遇的「困經濟」，是林全內閣團隊未來艱苦的挑戰。謝金河在臉書po文表示，以往台灣賴以保持活力的出口，一直能維持穩定成長，只是投資活動在外，台灣的內需始終不振，這種「外溫內冷」的情況，我們稱之「悶經濟」；他進一步剖析，目前台灣的出口可能呈現L形曲線，長期處於衰退狀態，出口失去成長動能，產業競爭力下滑，創造GDP產值的動力拉升不上，所有的經濟數據全都出現停滯，眼前是「內外皆冷」真正陷入「困經濟」的泥沼。影響所及，「邱素貞瑜珈教室負責人跑路，顯然市民經濟也受到衝擊了，」謝金河在媒體撰文指出，他觀察到，很多路邊的商店都關門大吉，像八德路靠近微風商圈的店面，幾乎有半數是關店歇業的窘況。「構成GDP三要素的出口、投資、消費三隻腳，沒有一隻腳站得起來，台灣的經濟注定是低成長或是負成長。」面對如此的經濟困境，謝金河認為，新接手的政府必須有全盤戰略思維，怎麼幫台灣經濟找到新活水，準閣揆林全必須好好想一想！(中時電子報)告訴你一個優惠的價格！股票、期貨、選擇權、海外複委託下單手續費便宜、優惠優格夯手續費在大昌誠信大昌不怕您比較大昌手續費讓您作夢都會笑喔～你的股票買貴了嗎?同樣買進宏達電，大昌就是讓您買到優惠價！！別懷疑，拿起電話來吧！！！市場物超所值的便宜手續費就在大昌期貨/選擇權下單一律心動優惠價優惠的手續費+專業誠信的服務+快速成交的下單系統就在大昌大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權手續費的優惠價格大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化,0,293
1286,12檔首季EPS雙高股 亂世可安心抱,大昌期權天后洪紫瑜,2016-04-30_14:54,2016-08-13_17:28:35,http://www.moneydj.com/forum/showtopic-124184.aspx,"12檔首季EPS季增、年增雙高2016年04月30日04:10曾萃芝／台北報導上市櫃首季EPS季增及年增前12高台股昨（29）日下跌95點收8,377點，半年線保衛戰再度開打，「跌時重質」，此時挑選首季EPS季增及年增「雙增」優勢股防禦性最強，凌巨（8105）、美磊（3068）等12檔，首季EPS季增及年增率雙雙成長，電子為最大族群，抱得安心，逢低承接贏面也高。中信投顧分析師陳柏州表示，台股失守8,400點整數關卡，除下探半年線支撐並帶動上檔均線下彎加速下滑，空頭掌控盤勢力道續轉強，前波反彈高點8,840點拉回震盪所成M頭結構也隱然成形，向下修正壓力有增無減。陳柏州認為，在台股弱勢中，應挑選有基本面作靠山個股較安全，首季EPS季增及年增股具業績面優勢，進退有守，防禦性強。萬寶投顧投資長張志誠指出，上市櫃公司首季財報在5月15日前須悉數揭曉，但目前僅有72家揭露，值得注意為，首季台幣驟升達2.43％，季報恐不佳，尤其是電子業應是最大匯損「重災區」，但目前看來首季EPS季增及年增前12高股，電子反成最大族群，頗令人意外，後續出爐者可密切關注。張志誠分析，凌巨首季在美系車載訂單放量、利基產品出貨穩定，及來自華映代工挹注下，首季EPS季增及年增率分高達36.36％、210％，毛利率更創32季新高，但第2季表現還要觀察。陳柏州分析，美磊首季受惠微型一體成型扼流器出貨成長，調整產品組合，擴大物聯網、網通客戶訂單，毛利率驟增至24.14％，為近5年來單季最高，推升稅後淨利年增1.23倍，EPS0.7元遠優於去年0.31元，第2季營收可優於首季，第3季更將達全年最佳。張志誠說，F-譜瑞受惠平板電腦客戶需求暢旺，收購賽普拉斯行動裝置觸控業務效益發酵，首季稅後純益季增兩成，年增40.1％，每股純益4.77元，為近6季來新高，預估第2季毛利率比首季好，將落在40到43％，雖第2季受大客戶季度調整季營收微降，但與三星合作開發AMOLED面板eDP時序控制晶片已陸續designin，旗下高速訊號切換開關晶片PS8740也獲蘋果新款RetinaMacBook採用。預期股價正在進行首季大漲後高基期修正，可留意下半年旺季前低點佈局。(工商時報)買賣股票收多少的手續費呢？期貨、選擇權收便宜、優惠價格的手續費!期貨手續費真優惠，趕快拿起您的電話!!一開戶即享有優質心動手續費優惠價格喔!!合法券商不怕比較服務貼心只要一通電話即可辦理！錯過可惜～大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權的優惠價格手續費大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我海外複委託－投資理財全球化資產配置多元化",0,409
1287,5月報稅開跑 13檔雙優股節稅幫手,大昌期權天后洪紫瑜,2016-04-30_14:23,2016-08-13_17:28:37,http://www.moneydj.com/forum/showtopic-124183.aspx,"13檔雙優股節稅幫手2016年04月30日04:10曾萃芝／台北報導13檔雙優股台股昨（29）日大跌95點收8,377點，再創2個多月以來新低，進入5月報稅旺季，此時高扣抵率、高殖利率「雙優」股大受青睞，包括燦坤、緯創等13檔，檔檔本周逆勢走強，人氣直線上升。元大投顧資深副總杜富蓉指出，台股繼前天下跌89點後，昨日再度大跌95點，單周下跌1.85％，技術面不佳。「漲時重勢、跌時重質」，下周進入報稅旺季，由於股利可扣抵稅率減半，選擇高扣抵率族群稅負壓力較輕，投資人、法人都較願意參予除權息，以賺取資本利得。杜富蓉分析，尤其目前低利率時代來臨，歐日等國更實施負利率，台股目前現金殖利率達4.66％，在全球中名列前茅，這也是台股易吸引國際資金投資的關鍵。目前銀行1年期定存利率約1％，該族群殖利率逾5～10.53％，且兼具高扣抵率優勢，是「進可攻、退可守」的標的。台股回跌，投資人可考慮逢低承接，一旦台股回溫，攻堅力道更強。新光投信投顧事業部協理謝學雲指出，報稅旺季來臨，全球處於低利率時代，且第2季為科技業「五窮六絕七上吊」產業淡季，市場較無利多及亮眼族群可讓資金投入，高現金殖利率族群就搖身一變，成為市場聚焦及吸睛重點，若個股本身及產業前瞻性佳，這13檔雙優股投資報酬率將不可小覷。根據統計，燦坤、緯創、英業達、森鉅、台虹、協益、聚陽、同欣電、南茂、廣隆、櫻花、致伸、弘塑等13檔，扣抵率由17.7％到29.53％，殖利率由5.07％到10.53％，遠高於台灣平均銀行1年期定存利率，及台股目前殖利率4.66％。在台股本周重挫1.85％時，上述個股檔檔漲幅強過大盤，技術面、基本面均佳，成為台股走弱時的資金最佳避風港。(工商時報)買賣股票收多少的手續費呢？期貨、選擇權收便宜、優惠價格的手續費!期貨手續費真優惠，趕快拿起您的電話!!一開戶即享有優質心動手續費優惠價格喔!!合法券商不怕比較服務貼心只要一通電話即可辦理！錯過可惜～大昌手續費讓您做夢都會笑喔～只要您願意來電~~真的不用到處比價，直接給您~期貨、選擇權的優惠價格手續費大昌全省預約開戶專線：0989283862差很大咩！您~還在等甚麼?點我立即免費洽詢我要預約開戶歡迎來電洽詢電話02)268169000989283862洪紫瑜公司電話02)26756088轉358mail:jeff871014@yahoo.com.tw部落格:http://jeff0989283862.pixnet.net/blog大昌證券股份有限公司樹林分公司新北市樹林區復興路11號＊網路系統下單有一定風險，請交易人參考並特別留意控管！證券商許可證照字號:99金管證總字第0054號委任期貨商:大昌期貨股份有限公司歡迎大家來我的粉絲頁逛逛+按讚喔!!大昌期權天后洪紫瑜FB粉絲頁大昌證券24h全天線上證券開戶服務熱列開跑囉請指定樹林分公司營業員洪紫瑜為您服務線上開戶請按我",0,270
1288,"請問各位大大, 以目前台塑 中鋼, 中華電, 哪支現在值得投資?",Alice,2009-10-29_09:47,2016-08-13_17:28:40,http://www.moneydj.com/forum/showtopic-80647.aspx,"請問各位大大,以目前台塑中鋼,中華電的股價及明年的配股,哪支現在值得投資?",1722,390665
1289,週線【連2黑】台股後市觀察【重點有4點 】!!!,大昌以琳,2016-04-29_20:39,2016-08-13_17:28:42,http://www.moneydj.com/forum/showtopic-124165.aspx,時序逼近520新任總統就職典禮，台股政治面變數增多，加上報稅旺季來臨，大股東申讓持股壓力大，台股持續回檔整理。台新台灣中小基金經理人王仲良表示，台股除了政治變數外，因智慧型手機需求趨緩，將影響整體電子及半導體回補庫存意願，在盤面無大型主流股引領人氣下，預期台股在520以前以區間整理格局為主，建議短線謹慎因應，優先佈局利基成長股、財報績優股。王仲良指出，台股後市觀察重點，包括：一、520新總統就職演說內容：將影響兩岸未來互動關係及陸客來台變化；二、4/25~5/4北京國際車展，將牽動電動車及新能源車未來發展趨勢；三、英國6/23脫歐公投結果，若脫歐不成，有利於歐洲政局的穩定及全球股市走穩；四、美股第1季財報及國內電子大廠第2季法說會展望。王仲良表示，就近期國際利率政策來看，普遍維持寬鬆，對股市仍屬正面。在歐洲方面，歐洲央行（ECB）宣布維持現有利率不變，以及維持每月QE規模800億歐元，同時，歐洲央行行長德拉吉表示，未來一段時間利率將維持在目前或更低水平，QE至少持續到2017年3月。另外，美國聯準會（Fed）於4月27日會後聲明亦維持政策利率不變，且未出現如市場所擔憂強烈暗示會在6月升息的言論。不過，日本央行在4月28日的決策會議未進一步採取寬鬆措施，維持利率政策不變，則大出市場意料之外。王仲良表示，具利基題材的中小型股短線具表現空間，看好利基型傳產類股、車用零件股、利基型電子業績股、二胎化政策受惠股、網安網通類股及電動汽車相關供應鏈。520﹒半導體﹒ECB﹒台股﹒美股我的部落格我的ＦＢ我的粉絲團優惠手續費洽詢,0,581
1290,野村看聯發科： 毛利率Q2起恐逐季減,page99,2016-04-29_16:48,2016-08-13_17:28:44,http://www.moneydj.com/forum/showtopic-124162.aspx,該使用者帖子內容已被遮罩,0,260
1291,2016/04/29 盤後日報!,sdanny,2016-04-29_15:40,2016-08-13_17:28:46,http://www.moneydj.com/forum/showtopic-124159.aspx,2016.04.29盤後日報加權指數:8377.9漲跌幅:-95.97(-1.13%)成交量:764億前五大成交量個股:台積電、日月光、群創、鴻海、台新金今日聚焦重點：周四美國股市明顯走低，加上昨日外資明顯轉賣，拖累台股延續昨天跌勢，今日指數跳空下跌，開低走低測半年線。可觀察個股：1.亞馬遜獲利超乎預期，台灣相關個股網家8044、商店街4965、智冠5478，今表現相對強勢。2.美時1795學名藥申請認證，股價受激勵漲停。資料來源:群益投顧盤後日報僅供參考不做進出依據歡迎加入line@小丹尼投資團隊http://line.me/ti/p/%40zwy9653a,0,452
1292,520前 法人：台股短線宜謹慎~~大昌線上開戶樹林賴秋如,大昌秋如,2016-04-29_15:36,2016-08-13_17:28:48,http://www.moneydj.com/forum/showtopic-124157.aspx,"時序逼近520新任總統就職典禮，台股政治面變數增多，加上報稅旺季來臨，大股東申讓持股壓力大，台股持續回檔整理。台新台灣中小基金經理人王仲良表示，台股除了政治變數外，因智慧型手機需求趨緩，將影響整體電子及半導體回補庫存意願，在盤面無大型主流股引領人氣下，預期台股在520以前以區間整理格局為主，建議短線謹慎因應，優先佈局利基成長股、財報績優股。王仲良指出，台股後市觀察重點，包括：一、520新總統就職演說內容：將影響兩岸未來互動關係及陸客來台變化。二、4/25~5/4北京國際車展，將牽動電動車及新能源車未來發展趨勢。三、英國6/23脫歐公投結果，若脫歐不成，有利於歐洲政局的穩定及全球股市走穩。四、美股第1季財報及國內電子大廠第2季法說會展望。王仲良表示，就近期國際利率政策來看，普遍維持寬鬆，對股市仍屬正面。在歐洲方面，歐洲央行（ECB）宣布維持現有利率不變，以及維持每月QE規模800億歐元，同時，歐洲央行行長德拉吉表示，未來一段時間利率將維持在目前或更低水平，QE至少持續到2017年3月。另外，美國聯準會（Fed）於4月27日會後聲明亦維持政策利率不變，且未出現如市場所擔憂強烈暗示會在6月升息的言論。不過，日本央行在4月28日的決策會議未進一步採取寬鬆措施，維持利率政策不變，則大出市場意料之外。王仲良表示，具利基題材的中小型股短線具表現空間，看好利基型傳產類股、車用零件股、利基型電子業績股、二胎化政策受惠股、網安網通類股及電動汽車相關供應鏈。(出處:聯合財經投資自有風險,請投資人審慎評估)24小時全天線上開戶服務開跑囉線上開戶網址:http://blog.xuite.net/lai0958/blog/334562661手機開戶真方便:http://ppt.cc/no1uK大昌證券賴秋如歡迎來我的部落格逛逛喔~~http://blog.xuite.net/lai0958/blog",0,438
1293,金控去年賺很大 發股利誰最小氣？,大昌佳臻,2016-04-29_14:25,2016-08-13_17:28:52,http://www.moneydj.com/forum/showtopic-124154.aspx,中央社中央社記者田裕斌金控業今年股利政策除中信金控及第一金控全數出爐，去年金控獲利表現仍佳，但卻沒反映在金控股利發放上，部分金控股利配發率更是相對偏低。根據各金控公告，包括富邦金控、國泰金控今年每股同為配發現金股息2元，不過由於2家金控獲利相差不少，富邦金股利配發率僅32.2%，差了國泰金股利配發率43.67%一截，除了富邦金股利配發率偏低外，元大金控也不願意把經營成果與股東分享，股利配發率僅35.4%，每股僅分現金0.361元，等於每張股票只拿回361元。不過，公股金控股利配發率穩定，且都較去年增加，其中，兆豐金控每股配發現金股息1.5元，比去年略增，股利配發率63.8%，華南金控、合庫金控股利配發率更飆破8成，幾乎把扣除資本公積、特別盈餘公積後的盈餘全部發給股東。除此之外，開發金控、台新金控、玉山金控、永豐金控、日盛金控股利配發率也都超過8成，日盛金更是把去年每股賺0.58元中0.5375元都拿出來給股東，股利配發率高達92.67%，居金控之冠。此外，台新金由於2014年提列投資彰化銀行損失，去年僅象徵性每股配息0.1元，去年獲利回穩後也決定獎勵股東，每股股利超過1.2元，堪稱今年股利成長最大的金控。若以現金股息殖利率來看，包括國泰金、富邦金、開發金、兆豐金、元大金都是全現金股息政策，由於近期金融股股價表現不佳，以今天收盤價計算，過半金控的現金股息殖利率都維持在4%以上，但其中，元大金現金股息殖利率僅3.39%，也是相對偏低。至於開發金、兆豐金現金股息殖利率超過6%，則是比定存好上好幾倍。好康股票網路下單手續費便宜又低價哦~歡迎來電洽詢~大昌證券公司營業員：沈佳臻公司電話：(03)326-3689分機：893聯絡專線：(03)326-3901手機號碼：0922-881-528Mail：a6109791@yahoo.com.tw公司地址：桃園市經國路128號2樓,0,500
