121.575066410994,25.0733340272518,"<p>大眾</p><p>(02)26586048        </p><p>台北市內湖區港墘路221巷41號1樓</p>","<p>991780              </p><p>(02)26586048        </p>"
121.57817,25.061244,"<p>大潤發</p><p>(02)27967031        </p><p>台北市內湖區舊宗路一段128號</p>","<p>147462              </p><p>(02)27967031        </p>"
121.580303,25.070196,"<p>日內瓦</p><p>(02)87912964        </p><p>台北市內湖區瑞光路76巷59號1樓</p>","<p>982915              </p><p>(02)87912964        </p>"
121.585883,25.068773,"<p>民東</p><p>(02)27911090        </p><p>台北市內湖區民權東路6段88號</p>","<p>926258              </p><p>(02)27911090        </p>"
121.592892,25.068245,"<p>名寶</p><p>(02)87914208        </p><p>台北市內湖區民權東路6段180巷17號19號</p>","<p>158303              </p><p>(02)87914208        </p>"
121.590366,25.066119,"<p>成功</p><p>(02)27929460        </p><p>台北市內湖區成功路二段252號</p>","<p>860770              </p><p>(02)27929460        </p>"
121.58455,25.056887,"<p>成美</p><p>(02)27911006        </p><p>台北市內湖區新明路317號</p>","<p>159513              </p><p>(02)27911006        </p>"
121.599662,25.084854,"<p>成湖</p><p>(02)87910570        </p><p>台北市內湖區成功路四段346號</p>","<p>961848              </p><p>(02)87910570        </p>"
121.580118,25.063894,"<p>行龍</p><p>(02)27917850        </p><p>台北市內湖區行愛路128號</p>","<p>921932              </p><p>(02)27917850        </p>"
121.566981405476,25.0844760663005,"<p>西武</p><p>(02)26279171        </p><p>台北市內湖區內湖路一段285巷65弄3號5號1樓</p>","<p>161974              </p><p>(02)26279171        </p>"
121.567783,25.082263,"<p>西湖</p><p>(02)27988882        </p><p>台北市內湖區內湖路一段321號</p>","<p>962391              </p><p>(02)27988882        </p>"
121.613362438822,25.0677330070043,"<p>克里斯</p><p>(02)26327140        </p><p>台北市內湖區五分街33號35號1樓</p>","<p>122452              </p><p>(02)26327140        </p>"
121.600053429684,25.084554065992,"<p>秀湖</p><p>(02)27960399        </p><p>台北市內湖區成功路4段359號1樓</p>","<p>113089              </p><p>(02)27960399        </p>"
121.576948,25.074982,"<p>見晴</p><p>(02)26599918        </p><p>台北市內湖區瑞光路196號</p>","<p>148708              </p><p>(02)26599918        </p>"
