121.51858836961,25.0653320002231,"<p>三德</p><p>(02)25955432        </p><p>台北市大同區承德路三段55號57號1樓</p>","<p>122463              </p><p>(02)25955432        </p>"
121.515872,25.065797,"<p>大龍</p><p>(02)25947220        </p><p>台北市大同區昌吉街72號74號76號</p>","<p>962542              </p><p>(02)25947220        </p>"
121.50919,25.050911,"<p>中興醫</p><p>(02)25501134        </p><p>台北市大同區鄭州路145號B1</p>","<p>966164              </p><p>(02)25501134        </p>"
121.519287,25.057605,"<p>仟發</p><p>(02)25570749        </p><p>台北市大同區民生西路95號97號</p>","<p>936196              </p><p>(02)25570749        </p>"
121.51253236532,25.0686020117343,"<p>延民</p><p>(02)25952932        </p><p>台北市大同區民族西路246號248號1樓</p>","<p>143965              </p><p>(02)25952932        </p>"
121.511137,25.065876,"<p>延年</p><p>(02)25978111        </p><p>台北市大同區延平北路3段61-5號</p>","<p>137052              </p><p>(02)25978111        </p>"
121.511607,25.058295,"<p>延埕</p><p>(02)25520267        </p><p>台北市大同區延平北路2段159號161號</p>","<p>149088              </p><p>(02)25520267        </p>"
121.512028364432,25.0518469532297,"<p>延華</p><p>(02)25506316        </p><p>台北市大同區延平北路一段89號91號93號1樓</p>","<p>155418              </p><p>(02)25506316        </p>"
121.510788364075,25.0692420139955,"<p>延龍</p><p>(02)25969446        </p><p>台北市大同區延平北路四段16號18號1樓</p>","<p>113908              </p><p>(02)25969446        </p>"
121.516684,25.050444,"<p>承華</p><p>(02)25562955        </p><p>台北市大同區承德路一段22號</p>","<p>963486              </p><p>(02)25562955        </p>"
121.51810336926,25.0653870004226,"<p>昌吉</p><p>(02)25927056        </p><p>台北市大同區承德路三段60號60-1號</p>","<p>993742              </p><p>(02)25927056        </p>"
121.517966368703,25.0508749497457,"<p>長峰</p><p>(02)25556859        </p><p>台北市大同區長安西路45之2號47號1樓</p>","<p>143677              </p><p>(02)25556859        </p>"
121.515727,25.071883,"<p>保聖</p><p>(02)25992807        </p><p>台北市大同區酒泉街58號60號</p>","<p>898203              </p><p>(02)25992807        </p>"
121.513,25.053913,"<p>南西</p><p>(02)25597707        </p><p>台北市大同區南京西路316號</p>","<p>158680              </p><p>(02)25597707        </p>"
121.514002,25.073896,"<p>哈蜜</p><p>(02)25970450        </p><p>台北市大同區重慶北路3段309號</p>","<p>146942              </p><p>(02)25970450        </p>"
121.511182,25.057043,"<p>迪化</p><p>(02)25529032        </p><p>台北市大同區民生西路343號345號</p>","<p>934891              </p><p>(02)25529032        </p>"
121.513568366163,25.071528021937,"<p>酒泉</p><p>(02)25959849        </p><p>台北市大同區重慶北路三段260號1-2樓</p>","<p>992967              </p><p>(02)25959849        </p>"
121.511303364156,25.0598619812306,"<p>涼州</p><p>(02)25538157        </p><p>台北市大同區延平北路二段232號234號1樓</p>","<p>121149              </p><p>(02)25538157        </p>"
121.511357,25.073077,"<p>湧久</p><p>(02)25982186        </p><p>台北市大同區延平北路4段157號159號</p>","<p>950930              </p><p>(02)25982186        </p>"
121.510538363431,25.0543579620209,"<p>詠樂</p><p>(02)25569749        </p><p>台北市大同區南京西路233巷15號17號1.2樓</p>","<p>148339              </p><p>(02)25569749        </p>"
121.51931537031,25.0707810192413,"<p>圓泉</p><p>(02)25997457        </p><p>台北市大同區酒泉街25號27號1樓</p>","<p>120526              </p><p>(02)25997457        </p>"
121.514576,25.054271,"<p>圓慶</p><p>(02)25567571        </p><p>台北市大同區南京西路127號</p>","<p>977290              </p><p>(02)25567571        </p>"
121.510677363465,25.0522239545664,"<p>塔城</p><p>(02)25584706        </p><p>台北市大同區長安西路271號1樓及273巷2號1樓</p>","<p>111728              </p><p>(02)25584706        </p>"
121.5138,25.055701,"<p>新慶陽</p><p>(02)25565584        </p><p>台北市大同區重慶北路2段60號</p>","<p>966474              </p><p>(02)25565584        </p>"
121.518552,25.072542,"<p>德倫</p><p>(02)25875361        </p><p>台北市大同區承德路3段240號242號1樓</p>","<p>992336              </p><p>(02)25875361        </p>"
121.513907366228,25.0657540017678,"<p>慶吉</p><p>(02)25954240        </p><p>台北市大同區重慶北路三段47號49號1樓</p>","<p>166049              </p><p>(02)25954240        </p>"
121.508791,25.053291,"<p>稻埕</p><p>(02)25525790        </p><p>台北市大同區南京西路436號1F</p>","<p>128494              </p><p>(02)25525790        </p>"
121.515741,25.049012,"<p>鄭州</p><p>(02)25597684        </p><p>台北市大同區鄭州路3-2號</p>","<p>922669              </p><p>(02)25597684        </p>"
121.515199,25.058493,"<p>靜中</p><p>(02)25529387        </p><p>台北市大同區寧夏路71號</p>","<p>891176              </p><p>(02)25529387        </p>"
121.514479,25.060779,"<p>篷萊</p><p>(02)25539665        </p><p>台北市大同區寧夏路131-1號</p>","<p>996523              </p><p>(02)25539665        </p>"
121.517531,25.057195,"<p>雙連</p><p>(02)25558245        </p><p>台北市大同區民生西路176號</p>","<p>136831              </p><p>(02)25558245        </p>"
121.516291367879,25.0632519929942,"<p>權鑫</p><p>(02)25995942        </p><p>台北市大同區民權西路157之1號1樓</p>","<p>982661              </p><p>(02)25995942        </p>"
121.515105,25.050371,"<p>鑫太原</p><p>(02)25591974        </p><p>台北市大同區太原路40號42號44號</p>","<p>971672              </p><p>(02)25591974        </p>"
121.514995,25.056876,"<p>鑫寧</p><p>(02)25508002        </p><p>台北市大同區民生西路214號216號1樓</p>","<p>162438              </p><p>(02)25508002        </p>"
