121.583626,25.042837,"<p>中坡</p><p>(02)27864543        </p><p>台北市南港區中坡南路47號1樓</p>","<p>140210              </p><p>(02)27864543        </p>"
121.615486,25.059421,"<p>中貿</p><p>(02)27839835        </p><p>台北市南港區經貿二路186號2樓</p>","<p>144795              </p><p>(02)27839835        </p>"
121.591949422642,25.054033959556,"<p>玉成</p><p>(02)26548061        </p><p>台北市南港區南港路3段9號1樓</p>","<p>141947              </p><p>(02)26548061        </p>"
121.583643416257,25.0450869284587,"<p>玉德</p><p>(02)27863772        </p><p>台北市南港區玉成街150號1樓</p>","<p>121622              </p><p>(02)27863772        </p>"
121.594127,25.055919,"<p>向揚</p><p>(02)27831061        </p><p>台北市南港區向陽路166號1樓</p>","<p>148100              </p><p>(02)27831061        </p>"
121.616918,25.038393,"<p>庄研</p><p>(02)26539357        </p><p>台北市南港區研究院路二段152號</p>","<p>961527              </p><p>(02)26539357        </p>"
121.607617,25.054387,"<p>佳樂</p><p>(02)26533511        </p><p>台北市南港區南港路一段305號</p>","<p>151313              </p><p>(02)26533511        </p>"
121.59407,25.05092,"<p>忠陽</p><p>(02)27885107        </p><p>台北市南港區忠孝東路六段465號1樓</p>","<p>161538              </p><p>(02)27885107        </p>"
121.593992,25.050252,"<p>昆陽</p><p>(02)27865732        </p><p>台北市南港區忠孝東路6段448號</p>","<p>896539              </p><p>(02)27865732        </p>"
121.587128418844,25.0462979326264,"<p>林坊</p><p>(02)27893961        </p><p>台北市南港區東新街80巷1號</p>","<p>978628              </p><p>(02)27893961        </p>"
121.615517,25.047641,"<p>研究</p><p>(02)26511171        </p><p>台北市南港區研究院路2段14號</p>","<p>135702              </p><p>(02)26511171        </p>"
121.61587,25.044149,"<p>胡適</p><p>(02)26512201        </p><p>台北市南港區研究院路二段94號96號98巷1號</p>","<p>132998              </p><p>(02)26512201        </p>"
121.613308438312,25.0551779631611,"<p>香城</p><p>(02)26515362        </p><p>台北市南港區南港路一段167號1樓</p>","<p>990709              </p><p>(02)26515362        </p>"
121.58027141399,25.0505259475115,"<p>凱松</p><p>(02)27886050        </p><p>台北市南港區八德路四段778號780號</p>","<p>135078              </p><p>(02)27886050        </p>"
121.604558,25.052247,"<p>港泰</p><p>(02)26512992        </p><p>台北市南港區忠孝東路七段359號1樓</p>","<p>144326              </p><p>(02)26512992        </p>"
121.591447,25.039379,"<p>港德</p><p>(02)27857774        </p><p>台北市南港區福德街373巷25號</p>","<p>117829              </p><p>(02)27857774        </p>"
121.605708,25.056909,"<p>港興</p><p>(02)26516380        </p><p>台北市南港區興華路119號121號123號125號</p>","<p>159384              </p><p>(02)26516380        </p>"
121.614191438197,25.0348198920517,"<p>華技</p><p>(02)27835010        </p><p>台北市南港區研究院路三段72號74號1樓</p>","<p>142870              </p><p>(02)27835010        </p>"
121.610623,25.03384,"<p>華院</p><p>(02)27851509        </p><p>台北市南港區研究院路三段234號</p>","<p>912813              </p><p>(02)27851509        </p>"
121.589022,25.049098,"<p>雄強</p><p>(02)26516017        </p><p>台北市南港區忠孝東路六段276號</p>","<p>871013              </p><p>(02)26516017        </p>"
121.600903,25.057143,"<p>慈愛</p><p>(02)26513567        </p><p>台北市南港區重陽路164號</p>","<p>902805              </p><p>(02)26513567        </p>"
121.587829,25.041587,"<p>新福玉</p><p>(02)27853061        </p><p>台北市南港區成福路145號147號</p>","<p>164641              </p><p>(02)27853061        </p>"
121.61380343871,25.056118966438,"<p>經貿</p><p>(02)27820489        </p><p>台北市南港區三重路19號1樓</p>","<p>127516              </p><p>(02)27820489        </p>"
121.594184,25.049094,"<p>聯成</p><p>(02)27893542        </p><p>台北市南港區聯成里昆陽街150-1號150-3號</p>","<p>138815              </p><p>(02)27893542        </p>"
121.588323,25.046466,"<p>聯坊</p><p>(02)27893915        </p><p>台北市南港區東新街118巷1號</p>","<p>976633              </p><p>(02)27893915        </p>"
121.614137,25.059102,"<p>馥樺</p><p>(02)26521390        </p><p>台北市南港區三重路23號1樓</p>","<p>991182              </p><p>(02)26521390        </p>"
121.589833,25.053227,"<p>鵬馳</p><p>(02)27833783        </p><p>台北市南港區南港路三段49-1號</p>","<p>139184              </p><p>(02)27833783        </p>"
121.616235,25.051977,"<p>耀港</p><p>(02)27881332        </p><p>台北市南港區研究院路一段99號1樓之14</p>","<p>896458              </p><p>(02)27881332        </p>"
121.61613,25.05889,"<p>鑫貿</p><p>(02)27837329        </p><p>台北市南港區經貿二路168號4樓</p>","<p>142917              </p><p>(02)27837329        </p>"
